p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.000401827916290578	0.982137904415127	1	0.909	1	Eif3j1	Tcytokine
0.000787030351329015	0.761866028865578	0.833	0.182	1	Scamp3	Tcytokine
0.0014456253434327	0.684837579275074	1	0.545	1	Paxbp1	Tcytokine
0.00156827135704847	-0.886771574181516	0.167	0.909	1	Lamtor5	Tcytokine
0.00330364053700929	-0.839327438946786	0.583	1	1	Tax1bp1	Tcytokine
0.00385419091053355	-0.699421877971451	0.25	0.909	1	Rab11a	Tcytokine
0.00385419091053355	-0.75544676013832	0.25	0.909	1	Tor1aip1	Tcytokine
0.00386304610309085	-0.85458433222949	0.167	0.818	1	Vamp8	Tcytokine
0.00387364033725337	-0.598458084037039	0.167	0.727	1	Aff4	Tcytokine
0.00410425852455296	0.849998921382505	0.583	0	1	Ccnc	Tcytokine
0.00453795281771759	-0.893175809420601	0.75	0.909	1	Gpi1	Tcytokine
0.00468219246353126	-0.60977559483243	0	0.545	1	1300002E11Rik	Tcytokine
0.00468219246353126	-0.55179084089321	0	0.545	1	Crtc3	Tcytokine
0.00468219246353126	-0.507913021109843	0	0.545	1	Spr	Tcytokine
0.00468219246353126	-0.701237909307104	0	0.545	1	Nsmaf	Tcytokine
0.00468219246353126	-0.675535314528665	0	0.545	1	Camk2g	Tcytokine
0.00468219246353126	-0.433518901668599	0	0.545	1	Raph1	Tcytokine
0.00510501642014976	0.739087657096778	1	0.909	1	Knop1	Tcytokine
0.00517243099672699	-0.878148408146364	0.083	0.727	1	Ttc39c	Tcytokine
0.00591568978409033	0.728714803591558	0.917	0.636	1	Gm11478	Tcytokine
0.00591568978409033	-1.05173694490758	0.667	0.909	1	Klrc1	Tcytokine
0.0061666559640276	0.565621347612215	1	0.909	1	Phb2	Tcytokine
0.00662630521592185	-0.716671946570405	0.583	0.818	1	Sra1	Tcytokine
0.00665336487035027	-0.709703291223372	0.083	0.636	1	Galnt3	Tcytokine
0.00682200933224355	-1.04157714245561	0.25	0.818	1	Anxa5	Tcytokine
0.00682200933224355	-0.610823294181945	0.25	0.818	1	Srp68	Tcytokine
0.00682200933224355	0.640339266773667	0.75	0.273	1	Sec61a1	Tcytokine
0.00742314566749182	0.48404884094761	1	1	1	Rps10	Tcytokine
0.00742314566749182	-0.889728192933777	1	1	1	Sub1	Tcytokine
0.00769679841232314	-1.01985436902124	0.333	0.818	1	Aopep	Tcytokine
0.00798630356932599	-1.04146150731566	0.5	0.909	1	Prelid2	Tcytokine
0.00846394940249118	-0.75642560336491	0.25	0.909	1	Nsd1	Tcytokine
0.0085708372940443	0.700973164850551	0.917	0.636	1	Exosc8	Tcytokine
0.00873692930249329	0.842051568922352	1	0.636	1	Eif1a	Tcytokine
0.00883735576688629	0.816457506055293	0.917	0.818	1	Ascc3	Tcytokine
0.0088877853443794	-0.57319738018261	0.833	1	1	Psmd11	Tcytokine
0.00890462720971816	0.669672231884411	1	0.909	1	Lcp1	Tcytokine
0.00890462720971816	0.564024124387405	1	0.909	1	Noc3l	Tcytokine
0.00959040453231151	-0.644667165363467	0.25	0.727	1	Ctdnep1	Tcytokine
0.00959040453231151	1.13017639900878	0.75	0.182	1	Trip11	Tcytokine
0.00962198825643798	0.525346688156819	0.5	0	1	Tsen2	Tcytokine
0.00962198825643798	0.430067541417586	0.5	0	1	Qdpr	Tcytokine
0.00995390600637715	-0.548710693773195	0.417	0.909	1	Safb2	Tcytokine
0.00995390600637715	-1.24991928069283	0.417	0.909	1	Prf1	Tcytokine
0.0101997678708446	0.555992930212999	0.583	0.091	1	Cklf	Tcytokine
0.0102063016491175	0.598270783671862	0.75	0.364	1	Traf4	Tcytokine
0.0102623430880487	-1.38178513556063	0.667	0.909	1	Serpinb9	Tcytokine
0.0102623430880487	0.60765057140913	0.917	0.636	1	Pus7	Tcytokine
0.0106447865606343	-0.885098840269031	0.917	1	1	Cox6b1	Tcytokine
0.0106447865606343	0.962759586752407	1	0.909	1	Arf4	Tcytokine
0.0108194792462462	0.62545236677631	0.667	0.182	1	Mapk6	Tcytokine
0.0111918518266919	-0.724914702764927	0.333	0.818	1	Baz1b	Tcytokine
0.0111918518266919	-0.823289681283546	0.333	0.818	1	Zfr	Tcytokine
0.0114182086646742	0.452007894304605	0.917	0.727	1	Emc3	Tcytokine
