p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.314578382033011	0.0885277837813188	0.438	0.426	1	Phf11c	Tpex
0.314852912234233	0.0381798743885203	0.5	0.483	1	Thumpd1	Tpex
0.315198518987651	-0.0515311328356893	0.986	0.992	1	Msn	Tpex
0.315400030148589	-0.0074016236658595	0.505	0.604	1	Scfd1	Tpex
0.315868329845193	0.0652455617816554	0.841	0.826	1	Rbbp4	Tpex
0.316131743308663	-0.0505427379932036	0.264	0.321	1	Frmd4a	Tpex
0.316179317401898	0.0282292937195741	0.995	0.989	1	Jund	Tpex
0.317129435526372	-0.0298921069902708	0.418	0.479	1	Vrk2	Tpex
0.317141207121654	-0.0676345185262814	0.423	0.491	1	Hmgn2	Tpex
0.317579770464728	-0.0311297028354858	0.399	0.479	1	Coa6	Tpex
0.317772672988715	0.0518040427316688	0.447	0.415	1	Plcxd2	Tpex
0.31854026791437	-0.192616652544261	0.312	0.347	1	Smc2	Tpex
0.318711732849873	0.0602737820946169	0.764	0.77	1	Ctsb	Tpex
0.319096480098521	0.0539525998960075	0.394	0.366	1	Pcnt	Tpex
0.31918064713726	-0.0283483957561518	0.49	0.551	1	Smarca4	Tpex
0.319448762059918	0.0742312160388943	0.365	0.343	1	Bola1	Tpex
0.319479793700307	-0.00977958856038186	0.26	0.317	1	Tent4b	Tpex
0.31954886962173	0.0347105023893577	0.832	0.789	1	Fip1l1	Tpex
0.320609346509099	-0.0288290965330624	0.346	0.404	1	Bag6	Tpex
0.320654685351788	0.0620662061741318	0.442	0.445	1	Nosip	Tpex
0.320990942050819	-0.0372019625049708	0.399	0.449	1	Golga2	Tpex
0.321574830731471	-0.0217911191494292	0.389	0.449	1	Ccser2	Tpex
0.32185469535118	-0.0366825975343986	0.288	0.332	1	Dnaja3	Tpex
0.322093868746176	0.0805204844600483	0.346	0.317	1	Phf11a	Tpex
0.322219541727987	-0.0140847865583595	0.404	0.453	1	Pip4k2a	Tpex
0.322459091716771	-0.027993850535623	0.365	0.419	1	Trrap	Tpex
0.32265064687067	0.00931667659362684	0.327	0.396	1	Ttc9c	Tpex
0.322736057408654	-0.00467658880393018	0.562	0.649	1	Rfx7	Tpex
0.32309117771058	-0.00254101034710685	0.327	0.4	1	4931406P16Rik	Tpex
0.323492345877157	0.00998377880246054	0.308	0.37	1	Pdlim1	Tpex
0.323492828916678	-0.0753570639555706	0.538	0.577	1	Dars	Tpex
0.323586486808649	-0.0500782942398174	0.308	0.362	1	Actr1a	Tpex
0.323715551644988	0.00613914729784343	0.322	0.408	1	Ecd	Tpex
0.324900659341075	-0.0923367642452164	0.957	0.947	1	Nap1l1	Tpex
0.325049830707403	-0.0276332571413469	0.409	0.475	1	Gm13436	Tpex
0.325221381670083	-0.0205258132195349	0.356	0.445	1	Cnot10	Tpex
0.325456589214394	0.0602054276491867	0.519	0.525	1	Casp1	Tpex
0.325474072533209	-0.0376248251438269	0.577	0.657	1	Mrps17	Tpex
0.325548585927364	-0.0245704396325681	0.558	0.619	1	Rnf115	Tpex
0.325651859209552	-0.00756717894086423	0.288	0.347	1	E4f1	Tpex
0.325693862016094	-0.0705923592107738	0.957	0.917	1	Krtcap2	Tpex
0.325868608382582	0.056148347911076	0.779	0.774	1	Dut	Tpex
0.326429620251379	0.0569414686469267	1	1	1	Trac	Tpex
0.326655369243667	-0.104095860174686	0.654	0.664	1	Mia2	Tpex
0.326998837862326	-0.0620499543013781	0.462	0.532	1	Dnajc21	Tpex
0.327330000560251	-0.0108973001160397	0.264	0.325	1	Abraxas2	Tpex
0.327626287229563	0.0832181125839323	0.639	0.664	1	Glrx5	Tpex
0.32768750007648	-0.047780975374762	0.587	0.638	1	Emc2	Tpex
0.327909865602503	0.0133262584668671	0.312	0.381	1	Fbxo3	Tpex
0.327937824237351	-0.00795480354681782	0.279	0.328	1	Dhrs1	Tpex
0.328043253399538	0.00539635007981071	0.351	0.415	1	Tmem60	Tpex
0.328232088126308	-0.0931472451715445	0.822	0.849	1	Manf	Tpex
0.328247857813988	0.00631004677049318	0.442	0.525	1	Tecpr1	Tpex
0.32826561228754	-0.0182580419533924	0.875	0.898	1	Ndufb10	Tpex
0.328477197622801	0.000735668849055682	0.308	0.377	1	Dalrd3	Tpex
0.32874207316738	-0.0378596091921319	0.582	0.653	1	Rb1cc1	Tpex
0.328904180886416	-0.0191873019698122	0.529	0.604	1	Tet3	Tpex
0.329081143160378	-0.00943010278773398	0.303	0.37	1	Frmd8	Tpex
0.329356246680917	0.0559176567686177	0.534	0.543	1	Ppp3cc	Tpex
0.329475798436119	0.0947396272299687	0.452	0.453	1	Gps1	Tpex
0.330032189921129	0.0777711581278204	0.731	0.683	1	Mrps18c	Tpex
0.330080406995858	-0.0347674072393425	0.303	0.351	1	Pim3	Tpex
0.330194309996854	-0.0321009270943582	0.269	0.313	1	Rbl1	Tpex
0.330462049085197	-0.047275017086167	0.707	0.781	1	Rab5a	Tpex
0.330512286450246	0.205236873500147	0.558	0.558	1	Herc6	Tpex
0.330760298030186	-0.0246576405747461	0.562	0.645	1	Got2	Tpex
0.330814851111994	-0.0555963294599288	0.447	0.509	1	Txlna	Tpex
0.330922259548654	-0.0481670181644507	0.625	0.683	1	Ap3b1	Tpex
0.330953373203524	-0.0405311304891895	0.519	0.566	1	Cisd1	Tpex
0.330960209127358	0.0487783927567911	1	0.996	1	Rbm3	Tpex
0.331127110082899	0.0753042236708273	0.567	0.562	1	Gnl3	Tpex
0.331278338837984	0.0644806185533741	0.476	0.468	1	Vcpip1	Tpex
0.33142413456925	-0.0257649722632298	0.433	0.487	1	Epn1	Tpex
0.331749377619289	-0.045096070479254	0.707	0.785	1	Nudc	Tpex
0.332239835719822	-0.039248560172251	0.606	0.664	1	Lpxn	Tpex
0.332344814428119	-0.0522763773910737	0.567	0.634	1	Twistnb	Tpex
0.332565938046595	-0.0647699444094101	0.663	0.717	1	Arid4a	Tpex
0.333821463950892	-0.0599820239725499	0.909	0.909	1	Srsf7	Tpex
0.334047330887709	-0.0992133445365069	0.894	0.94	1	Bsg	Tpex
0.334268997527809	-0.470453616111113	0.812	0.838	1	H4c4	Tpex
0.334891004178603	-0.0583874055208718	0.562	0.626	1	Mrpl19	Tpex
0.335647472517381	0.0122379202620703	0.269	0.34	1	Cd101	Tpex
0.335762294014683	0.0660754220058365	0.447	0.404	1	Chst2	Tpex
0.335823207192565	-0.0483798209895656	0.702	0.781	1	Ccnd3	Tpex
0.3362117874989	-0.0168727827423813	0.37	0.434	1	Slc28a2	Tpex
0.336764873340669	-0.0317653615271363	0.308	0.362	1	2410004B18Rik	Tpex
0.336853643468051	-0.0680500157982967	0.548	0.6	1	Akirin2	Tpex
0.337218831149193	0.105880806853243	0.947	0.97	1	Ddx24	Tpex
0.337277651623422	0.00980042800663233	0.37	0.445	1	Svil	Tpex
0.33738343682676	0.0980685456211529	0.635	0.634	1	Sptssa	Tpex
0.337457491071745	0.0441371388046081	0.692	0.683	1	Matr3	Tpex
0.337532042644677	0.104719419733768	0.596	0.6	1	Gm4070	Tpex
0.337657003187917	-0.0334129470997895	0.438	0.502	1	Csnk1g1	Tpex
0.337718805579988	0.0493627755294137	0.933	0.966	1	Abracl	Tpex
0.33815799182097	0.030401792411497	0.817	0.845	1	Vps28	Tpex
0.338394367336477	0.0503071921268095	0.832	0.811	1	Mrps24	Tpex
0.338624607911996	-0.0473293239009381	0.365	0.408	1	Nkapd1	Tpex
0.338633516250167	-0.0219643922349079	0.457	0.54	1	Rnf220	Tpex
0.339026527958436	-0.00373912108722929	0.274	0.34	1	Thap7	Tpex
0.339036734212331	-0.0392643803390356	0.423	0.491	1	Naa35	Tpex
0.339661071314304	0.0524886642126034	0.433	0.4	1	Psen2	Tpex
0.339874089923029	-0.0257838808785956	0.418	0.479	1	Ice1	Tpex
0.339908603949991	-0.00176356312485304	0.442	0.525	1	Nup153	Tpex
0.340113441678042	-0.0434925276378995	0.332	0.381	1	Ccdc86	Tpex
0.340500425199509	-0.0601777799894592	0.639	0.694	1	Rbm17	Tpex
0.340824902330665	-0.00653309035752025	0.462	0.517	1	Hnrnph3	Tpex
0.34119638386476	0.0373054679814515	0.519	0.491	1	Ccdc85b	Tpex
0.341268359305156	-0.0703047626344528	0.663	0.732	1	H2-Q6	Tpex
0.341347911205605	-0.0523919115190277	0.635	0.675	1	Arid5a	Tpex
0.341407433940011	-0.00980243341952647	0.245	0.309	1	Abcc1	Tpex
0.341440926571849	0.0865992084851354	0.736	0.758	1	Cisd2	Tpex
0.342003441399279	0.0363665611341821	0.337	0.309	1	Nubp2	Tpex
0.342077281914625	-0.00821836906827961	0.375	0.442	1	Zmym4	Tpex
0.342533448125365	-0.0455832578291596	0.611	0.683	1	Rlf	Tpex
0.342682062555063	-0.0285138496429226	0.688	0.766	1	Fbxw2	Tpex
0.343029748179785	-0.0182568680498627	0.255	0.309	1	Gm37531	Tpex
0.343055201239221	-0.0231665400674647	0.327	0.4	1	Mapk14	Tpex
0.343191537764469	-0.0537492786508756	0.514	0.608	1	Mark2	Tpex
0.343285280323054	-0.00342269137951012	0.404	0.483	1	Aida	Tpex
0.343487927504174	0.0231080729907835	0.712	0.679	1	Sesn3	Tpex
0.343567518889021	0.065251501606598	0.5	0.494	1	Zfp280d	Tpex
0.343798495569835	0.00122567715693578	0.25	0.306	1	4632427E13Rik	Tpex
0.343930749344633	0.0639487470565909	0.885	0.86	1	Hspd1	Tpex
0.343985806355817	-0.0281302639714115	0.466	0.547	1	Psph	Tpex
0.34401453749082	0.0737716554683756	0.716	0.725	1	Gpx1	Tpex
0.344253623761615	-0.03180917778602	0.337	0.392	1	Zfp862-ps	Tpex
0.344342008237104	-0.0705302171301923	0.769	0.8	1	Cdv3	Tpex
0.344360748597539	-0.0314135044713954	0.274	0.328	1	Gtf2h1	Tpex
0.344420308882813	0.0807381236705709	0.351	0.332	1	N4bp2l1	Tpex
0.344435939727569	-0.0134765495155373	0.481	0.543	1	Cfap36	Tpex
0.344597345969262	-0.0332336442941745	0.952	0.955	1	Sri	Tpex
0.344695761431398	0.0182291006201956	0.87	0.883	1	Smc4	Tpex
