p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
1.00702212666467e-05	-0.235375153711734	0.974	1	0.213629673950643	Srrm2	3
1.03802097753002e-05	-0.396752913992376	0.874	0.966	0.220205770173219	Dusp2	3
1.06757562739653e-05	-0.2503633114168	0.379	0.557	0.2264754935959	Lrmp	3
1.36155808507258e-05	0.192032118882216	1	1	0.288840932167296	Sh3bgrl3	3
1.43732497144119e-05	0.29859270480823	0.928	0.795	0.304914119441534	Rpl37rt	3
1.56428821802312e-05	-0.329075380503831	0.549	0.693	0.331848102571424	Nfat5	3
1.64718994585555e-05	-0.30583255341304	0.733	0.83	0.349434875113796	Cblb	3
1.65672182429032e-05	-0.251776140464977	0.33	0.5	0.351456967804948	Tlk2	3
1.8416487130603e-05	0.144219072819301	1	1	0.390687357988613	Rpl38	3
2.10363988346645e-05	-0.416729683489191	0.672	0.784	0.446266164878572	Nr4a2	3
2.17162137126077e-05	0.22461742957133	1	1	0.460687757699259	Hspa8	3
2.24169463844395e-05	-0.301445841758159	0.902	0.966	0.475553100599501	Luc7l2	3
2.3730998622486e-05	-0.335239296755201	0.988	0.994	0.503429404777417	Ahnak	3
2.7428423018148e-05	0.184179832636408	1	1	0.581866565906992	Pfn1	3
2.89135286995548e-05	-0.29632880663578	0.686	0.79	0.613371597832355	Wac	3
4.68646430543746e-05	0.311601015109811	0.653	0.523	0.994186537755502	Erh	3
4.83366889871633e-05	-0.196731342825973	0.279	0.438	1	Klhl28	3
5.12662731913374e-05	-0.324956272029092	0.672	0.801	1	Itga1	3
5.15078881810248e-05	0.172260705999953	1	1	1	Oaz1	3
5.16765560331497e-05	-0.23633845947798	0.653	0.767	1	Tnrc6c	3
5.92667894926463e-05	0.230708035482154	1	1	1	Actb	3
6.02371382821976e-05	-0.211909221006219	0.986	1	1	Son	3
6.12632648179659e-05	-0.213140022430344	0.212	0.358	1	Alcam	3
6.42939329505248e-05	-0.401025798023476	0.753	0.807	1	Gm4759	3
6.56627508109876e-05	-0.288212601883599	0.967	0.983	1	Gimap4	3
6.8205113744606e-05	-0.174444917058211	0.356	0.523	1	Gbf1	3
6.93120497667563e-05	-0.199444169884656	0.433	0.591	1	Ogdh	3
7.00665873257752e-05	-0.350198538825405	0.844	0.881	1	Dennd4a	3
7.60222397143252e-05	-0.183277186271918	0.288	0.443	1	Zranb1	3
7.70726110177383e-05	-0.197506612117517	0.367	0.523	1	Zfp800	3
7.77715886279098e-05	0.214753280873964	0.963	0.96	1	Ndufa1	3
8.05845173036989e-05	-0.265950381381515	0.849	0.903	1	Clk1	3
8.61437477975852e-05	-0.278320107584175	0.956	0.977	1	Wnk1	3
9.12313706708194e-05	-0.319991035026582	0.686	0.778	1	Pnisr	3
9.9567453035979e-05	-0.291434064244816	0.667	0.795	1	Ppp3ca	3
0.000101206607501269	0.208040771842446	1	1	1	Trac	3
0.000102277090421007	0.181902889024543	1	1	1	Sub1	3
0.000102902407330455	-0.211916410328257	0.66	0.784	1	Wasf2	3
0.000105231886837623	-0.303452738795703	0.912	0.966	1	Ppp1r12a	3
0.000110769402981899	0.196871605906335	0.995	0.994	1	Elob	3
0.000112284524355775	-0.303284361066669	0.667	0.795	1	Slc3a2	3
0.000112433918351155	-0.220332321406631	0.437	0.597	1	Rps23-ps1	3
0.000116077514836283	-0.271903517786405	0.6	0.739	1	Nsmaf	3
0.000116547029090806	-0.399236108479951	0.272	0.415	1	Itga4	3
0.000120666902655014	-0.22603580693663	0.235	0.369	1	Ermp1	3
0.00012119560556676	-0.255367062456598	0.907	0.977	1	Mycbp2	3
0.000122704220894146	-0.159760535551112	1	1	1	Rps18	3
0.000123031307564347	0.234497522031753	0.909	0.864	1	Atp5g1	3
0.000134864457379168	-0.23661461694088	0.726	0.835	1	Use1	3
0.000136265124084852	-0.197519256970101	0.986	1	1	Ptprcap	3
0.000139283596077823	-0.313755052137311	0.728	0.79	1	Nabp1	3
0.000142388928123323	-0.266050781876545	0.879	0.898	1	Sh2d2a	3
0.000147885834874087	-0.2374571293268	0.428	0.597	1	Atp2a2	3
0.000159025127852726	-0.245894107117718	0.972	0.994	1	Akap13	3
0.000160397782268439	-0.283584786288177	0.723	0.818	1	Stap1	3
0.000171361853861246	0.226179158867458	0.988	0.96	1	S100a13	3
0.000179658557653589	-0.277741544629904	0.584	0.693	1	Arid5a	3
0.000185666263691673	-0.257989878741804	0.449	0.58	1	Ubash3b	3
0.000186677176879011	-0.203567911523834	1	1	1	Ptprc	3
0.000211601207211444	0.243365483465999	0.979	0.955	1	Gmfg	3
0.000212338115750505	0.162487075320393	0.444	0.278	1	Tomm6	3
0.000219448050667333	0.156573276717006	0.993	1	1	Atp5e	3
0.000223905088504537	0.124382672113777	1	1	1	Rpl41	3
0.000227046014075233	-0.255368149589698	0.274	0.42	1	Zeb2	3
0.000232142096690424	-0.20358916364922	1	0.994	1	mt-Rnr2	3
0.000234334447247902	-0.212680881390644	0.493	0.614	1	Dync1h1	3
0.000237089383230909	0.193307083828143	0.828	0.739	1	Akr1a1	3
0.000246736321746206	0.193373800080186	0.944	0.909	1	Ndufb11	3
0.000265344493156244	0.167221412570402	0.586	0.415	1	Rpl10-ps3	3
0.000287795076358229	-0.211576718859735	0.965	0.983	1	Ubc	3
0.000290103781271483	-0.277444083750377	0.83	0.864	1	Ankrd44	3
0.000293182586384655	-0.615225191537881	0.184	0.318	1	Klrh1	3
0.000324487653544846	-0.248335630586285	0.442	0.568	1	Rlim	3
0.000325190389486649	-0.248725342019149	0.716	0.795	1	Bclaf1	3
0.000331046516910095	0.18856979724912	1	1	1	Fth1	3
0.000332937734518706	-0.161216076202925	0.337	0.483	1	Secisbp2l	3
0.000334613945862914	-0.241668046443502	0.358	0.477	1	Ahi1	3
0.000335619147640918	0.175051845090796	1	1	1	Cd47	3
0.000339672947952263	-0.237582664149805	0.437	0.591	1	Nrp1	3
0.000362114744390148	0.33018931525868	0.956	0.915	1	Eno1	3
0.000366730083342279	-0.245039078151333	0.779	0.858	1	Top2b	3
0.00036857587782389	0.154673375530428	0.647	0.489	1	Gm8624	3
0.000375338044669189	-0.307812299068313	0.458	0.568	1	Gm37474	3
0.000375406348751993	-0.247891011354002	0.6	0.71	1	Aftph	3
0.000386479869707049	-0.199517663346641	0.323	0.472	1	Mir142hg	3
0.000392206197396912	-0.14090401916467	0.195	0.33	1	Ube4a	3
0.000401498408188504	-0.339851677139776	0.879	0.92	1	AC149090.1	3
0.000408526539871297	-0.26171044770369	0.988	0.989	1	Btg1	3
0.000408725168433503	-0.22710382302034	0.63	0.722	1	Fam204a	3
0.000412523888563613	0.17483651517425	0.381	0.227	1	mt-Co3	3
0.000422404524188797	-0.214226332450597	0.521	0.665	1	Cep250	3
0.000423524864641157	0.192627629239321	0.96	0.938	1	Arpc4	3
0.000431556695908583	-0.226437220201618	0.365	0.511	1	Zfc3h1	3
0.000433450110943878	-0.176863629630728	0.54	0.682	1	Tapbpl	3
0.000434976229232513	-0.135243973516216	1	1	1	Rps12	3
0.000446436556384062	0.183444210074195	0.647	0.477	1	Uimc1	3
0.000458924524267025	-0.23166688284946	0.958	0.989	1	Gimap6	3
0.0004716946581042	-0.211086372894262	0.679	0.784	1	Atp2b4	3
0.000472152145164186	-0.213874950064079	0.949	0.972	1	Cox7a2l	3
0.000479274193311129	-0.227817722805094	0.926	0.955	1	Iqgap1	3
0.000484786256606035	-0.190531170037004	0.553	0.67	1	Tlk1	3
0.000501241084415713	0.209097117310046	0.902	0.847	1	Atp5o.1	3
0.000522710305084272	-0.223609115931218	0.984	0.989	1	Prrc2c	3
0.000523218907338654	-0.156965104958768	1	1	1	Rps27	3
0.000525519698150292	0.179302245387594	0.363	0.216	1	Gm15542	3
0.000528424772171776	-0.244331221270384	0.614	0.682	1	Rlf	3
0.000531563130830281	-0.203588561586875	0.747	0.807	1	Papola	3
0.000534103418660723	-0.221870206914699	0.721	0.79	1	Taf1d	3
0.000538413194947416	-0.210201822414044	0.43	0.568	1	Rnf4	3
0.000543690182241911	-0.239996724315052	0.516	0.625	1	Fam172a	3
0.000556513351400116	-0.160493643811958	1	1	1	Rpl23a	3
0.000557568428281196	0.141397133671316	1	1	1	Cd3g	3
0.00056345569751455	0.605338513069884	0.735	0.665	1	Ifitm3	3
0.000593939871288143	0.188643479340887	0.991	0.932	1	Mrpl33	3
0.000602895211055211	-0.229825672713658	0.865	0.898	1	Sfpq	3
0.000611034195047614	0.109309681825722	1	1	1	Rps24	3
0.000637999000158346	0.181305995757903	0.988	0.966	1	Arpc3	3
0.000645848589817243	0.145140247381474	1	1	1	Itm2b	3
0.000651574328755523	0.368785628356887	0.653	0.562	1	Itgb7	3
0.000665359540302316	-0.215969112920592	0.921	0.955	1	Ugcg	3
0.000674442061986802	-0.235345797432975	0.463	0.545	1	Clk4	3
0.000683256072430553	-0.180127285708265	0.235	0.369	1	Mbtps1	3
0.000687148776393362	0.212161757445706	0.93	0.886	1	Tbca	3
0.000689329671750249	-0.251541350387035	0.849	0.886	1	Atrx	3
0.00073802896824538	0.170245292862624	1	1	1	Myl6	3
0.000750602974606455	-0.239836042241763	0.605	0.699	1	Ttc39b	3
0.000761270151013489	-0.240937127969301	0.7	0.784	1	Ctla4	3
0.00077761305888361	0.194404566234378	0.83	0.744	1	Churc1	3
0.000781898302287997	0.275617331065307	0.942	0.886	1	Lgals3	3
0.000792530648564103	-0.216514741443133	0.516	0.648	1	Gpbp1l1	3
0.000802194679544837	-0.183004870583881	0.47	0.614	1	Snrnp200	3
0.000809558985758753	0.169873916239111	0.981	0.977	1	Ubl5	3
0.000848249545827424	0.187396482107561	0.965	0.955	1	Dnaja1	3
0.000849138744095706	-0.134716758479352	0.181	0.301	1	Mpp7	3
0.00085009431452171	0.25827658390428	0.772	0.665	1	Gstp3	3
0.000862664131135101	-0.23500021209294	0.774	0.807	1	Ubxn4	3
0.000873027355439103	0.232625201244025	0.993	0.983	1	S100a4	3
0.000875438200475558	0.11720610302142	1	1	1	Rps20	3
0.000888353079566484	-0.234418506667771	0.877	0.932	1	Fus	3
0.000894946206269732	-0.286563314844686	0.77	0.841	1	Malt1	3
0.000932281246202806	-0.131248799989207	0.233	0.369	1	Chst2	3
0.000936860301150059	-0.185468941162717	0.353	0.466	1	Ralgapa1	3
0.00094794251405253	0.225547486419254	1	1	1	Actg1	3
0.000949368676816515	-0.283987881660135	0.623	0.744	1	A130071D04Rik	3
0.000963621264391982	0.17268729406809	1	1	1	Ppia	3
0.000967746625664883	-0.214224236287313	0.674	0.773	1	Trip12	3
0.000989851839732932	-0.313586571115044	0.472	0.597	1	Serpina3g	3
0.00100529927335336	0.189834698179583	0.549	0.409	1	Gpr34	3
0.0010186879792772	0.238876513725013	0.958	0.926	1	Cbx3	3
0.00101905558349508	0.170280019039679	0.949	0.915	1	Ost4	3
0.00101937392755094	-0.202552001388185	0.974	0.972	1	Ncl	3
0.00104284479142827	0.139090901702024	1	1	1	Rps26	3
0.00106461438061288	-0.208896261782422	0.784	0.864	1	Cd164	3
0.00107540972021368	0.163354280515526	0.995	0.989	1	Cox5b	3
0.00108712844557932	0.139540821595441	1	1	1	Rac2	3
0.00111110004305334	-0.20278774758305	0.516	0.619	1	Gatad2b	3
0.00111970392547307	-0.259331430164754	0.295	0.409	1	Txk	3
0.00115842520807849	-0.269313210997587	0.816	0.875	1	Stat4	3
0.00116072398361792	0.374569724585279	0.828	0.705	1	Plac8	3
0.00117822949286008	-0.283291164834708	0.881	0.909	1	Fasl	3
0.00119569824651453	-0.147570867365001	0.97	0.972	1	Pak2	3
0.00121422444655381	0.148593950928119	1	1	1	Rpl10a	3
0.00121448651802149	-0.209982919448075	0.653	0.722	1	Adgre5	3
0.00126586661616496	0.248872825589451	0.637	0.472	1	Anxa1	3
0.00126666954861754	-0.180419063205806	0.412	0.534	1	Tbx21	3
0.00127971304784983	-0.191926365335988	0.533	0.642	1	Nedd4	3
0.00131295934876984	-0.203529338321942	0.409	0.551	1	Pcf11	3
0.0013174201198266	-0.194555474404253	0.535	0.648	1	Arcn1	3
0.00132134258601229	-0.281981878604586	0.419	0.545	1	Serpinb6b	3
0.0013560089602201	0.177305524381288	0.905	0.858	1	Atp5g3	3
0.00138274478391428	-0.187100190942196	0.43	0.602	1	Napsa	3
0.00138470652397152	-0.177968091625707	0.898	0.92	1	Rock1	3
0.00139336131849196	-0.182544770580127	0.221	0.335	1	Cdk5rap2	3
0.0013970606741735	-0.217978242998226	0.802	0.875	1	Ccr5	3
0.00140018748566256	0.18615614534696	0.879	0.835	1	Serinc3	3
0.00141755921701965	0.130255679182638	1	1	1	Rpl36	3
0.00142762282216113	-0.167451117028294	1	1	1	Rpl12	3
0.00144641305942425	-0.274375599452327	0.879	0.903	1	Tut4	3
0.00149071172351975	0.153297188280767	0.993	1	1	Selenow	3
0.0014908581127642	-0.133192220936871	0.209	0.324	1	Ciz1	3
0.00150118077511219	-0.164666146529235	0.484	0.597	1	Marchf7	3
0.00150528907993565	-0.211937976186113	0.747	0.841	1	Macf1	3
0.00151046228964605	-0.251788460688375	0.305	0.42	1	Gm26532	3
0.001519345209135	-0.200669752470678	0.453	0.551	1	Ino80d	3
0.00153862532858174	-0.200483061854142	0.686	0.756	1	Atxn1	3
0.00156777220670292	-0.168898858883374	0.253	0.375	1	Tet2	3
0.00157840952584039	-0.205413442809761	0.651	0.739	1	Srpk2	3
0.00157868097048327	-0.292385667988835	0.635	0.693	1	Itpkb	3
0.00158530606048256	0.125310921516981	1	1	1	B2m	3
0.00164243159181674	0.169972872965141	0.419	0.284	1	Irf2bp2	3
0.00168093454991787	-0.2620984901353	0.442	0.545	1	Fosl2	3
0.00174444780204962	-0.172843293355011	0.421	0.557	1	Bbx	3
0.00174841356466552	-0.188902721240232	0.612	0.739	1	Cyld	3
0.00180796789766385	-0.444178459814123	0.458	0.545	1	Ddx60	3
0.00183819034698666	-0.262244471839801	0.709	0.784	1	Cnot6l	3
0.0018605600873145	-0.222055237602956	0.563	0.648	1	Pcm1	3
0.00186665485477254	-0.269648328053032	0.588	0.653	1	Ccdc88c	3
0.00187713760380488	-0.210372966464248	0.84	0.841	1	Rsrc2	3
0.0018788733918519	-0.310299837444653	0.374	0.506	1	Mxd1	3
0.0018854829996107	-0.177247782400106	0.674	0.761	1	Atp11b	3
0.00190323104410165	0.134364438444064	1	0.994	1	Cfl1	3
0.00190834327737519	-0.195573478880918	0.891	0.926	1	Sf3b2	3
0.00194053665157097	-0.146103139911661	0.36	0.489	1	Ate1	3
0.00195636864293501	0.138888047870692	0.974	0.977	1	Krtcap2	3
0.00197396609149009	-0.134391670897261	0.223	0.33	1	Sec24b	3
0.00198241624622045	0.168711954788393	0.937	0.926	1	Mrps16	3
0.002051091245325	-0.221401193594398	0.695	0.75	1	Stat3	3
0.00205661845878459	-0.187869784131967	1	1	1	Rpl5	3
0.00206268467324854	-0.142473283897254	0.547	0.676	1	Man1a2	3
0.00206491949904512	-0.162558650390117	0.83	0.852	1	Samsn1	3
0.00208029605588528	-0.300991493762017	0.477	0.597	1	Gm37033	3
0.00208267492872833	-0.245068891419152	0.588	0.682	1	Aim2	3
0.00209631525902284	-0.187691045114857	0.57	0.682	1	Cd27	3
0.00213901551813766	-0.223032220890595	0.656	0.722	1	Akap9	3
0.00215443038653067	-0.175588429354363	0.5	0.614	1	Igbp1	3
0.00226198945651765	0.223803738430773	0.872	0.818	1	Rnaset2b	3
0.00240578812374801	0.211384835502358	0.688	0.597	1	Tmem179b	3
0.00241451920846142	-0.133069119995016	0.242	0.352	1	Gm38394	3
0.00242856229946772	0.131131656338816	0.988	0.983	1	Cox5a	3
0.00243203586263448	-0.174845794882447	0.458	0.568	1	Tcf12	3
0.00243630266592842	-0.277129789322421	0.691	0.744	1	H2-Q6	3
0.00244091562782657	0.204246612685093	0.986	0.983	1	Reep5	3
0.00249293717109662	0.209979147766213	0.526	0.426	1	Rab19	3
0.00251960228279964	-0.193087353250567	0.498	0.585	1	Sptbn1	3
0.00253287403459898	-0.178202386088739	0.435	0.551	1	Numa1	3
0.0026005594157143	-0.286391076808395	0.574	0.642	1	Neurl3	3
0.00263035263599138	-0.258358096882461	0.679	0.727	1	Usp34	3
0.00269517919232636	-0.159617519895696	0.495	0.614	1	Afg3l2	3
0.00280805049915023	-0.276352733915603	0.712	0.773	1	Resf1	3
0.00283794355268042	0.191573856947556	0.96	0.92	1	Snrpf	3
0.00286726213060366	0.169605007049114	0.456	0.324	1	Gm7536	3
0.00288548418897956	-0.199305468685565	0.879	0.915	1	Syf2	3
0.00293473433506798	-0.11627032111689	0.635	0.744	1	Ccnl1	3
0.00294355127180569	0.146507466297708	0.609	0.489	1	Polr2l	3
0.00294844926888689	-0.168601425531333	0.423	0.551	1	Azin1	3
0.00295633457066267	-0.180133216614753	0.509	0.636	1	Aqr	3
0.00296280610121976	-0.173076628429803	0.24	0.341	1	Gxylt1	3
0.00297019657620937	-0.144326463563859	0.198	0.301	1	Gfod1	3
0.00298784767862653	-0.200391141277982	0.94	0.955	1	Ets1	3
0.00299942356828324	-0.169293126959959	0.395	0.511	1	Pdpk1	3
0.00301730703578315	0.136432910223949	0.712	0.551	1	Ssr2	3
0.00306824143167469	-0.179821999213829	0.916	0.926	1	Ptp4a2	3
0.00307588553414042	0.153726165632693	0.43	0.295	1	Slc39a6	3
0.00309102649851306	-0.26492241068161	0.749	0.812	1	Nipbl	3
0.00311108143685114	-0.17598615126569	0.481	0.608	1	Fam189b	3
0.0031346883546396	0.217374141619073	0.712	0.602	1	Irgm1	3
0.00313603161551085	-0.217790322732894	0.481	0.58	1	Ccdc174	3
0.00314127890991798	-0.146190954328504	0.321	0.449	1	Rbm34	3
0.00314338296473554	-0.223902392093477	0.526	0.619	1	Ipcef1	3
0.00314564651886945	0.0924903150556702	1	1	1	Rpl9	3
0.00318229682944588	0.19720216292016	0.995	0.994	1	Cxcr6	3
0.00322970664514948	0.159509281249333	0.405	0.295	1	Tpgs2	3
0.00325141355954774	-0.213245544376638	0.572	0.653	1	Cdk13	3
0.00335517492595034	-0.226782137526695	0.742	0.807	1	Tab2	3
0.00336562292663964	-0.169452648819147	0.87	0.932	1	Snw1	3
0.00346795534723587	-0.188250343450966	0.395	0.489	1	Helz2	3
0.00347117698835876	-0.233845501320339	0.567	0.602	1	Dip2b	3
0.0036232936455649	-0.212995959526862	0.4	0.494	1	Usp16	3
0.00362946982633536	0.140908364853424	0.453	0.335	1	Rps2-ps10	3
0.0036351704675478	-0.220017125986485	0.691	0.773	1	Sltm	3
0.00373559630809804	-0.211997379875855	0.656	0.744	1	Vgll4	3
0.00381380152878208	-0.306482585277826	0.809	0.864	1	Prf1	3
0.00390237970634336	-0.246138278286634	0.967	0.994	1	Mndal	3
0.00390651958475862	0.194829745551941	0.753	0.653	1	Tbcb	3
0.00392666428175137	-0.17092914666393	0.472	0.591	1	Rfx7	3
0.00393293660080607	-0.220073299637853	0.912	0.875	1	Inpp4b	3
0.00403455077600258	-0.0894283797147901	1	1	1	Rplp2	3
0.00403701671060772	-0.161782847187909	0.721	0.841	1	Ikzf1	3
0.00403778046853148	-0.140788765840839	0.251	0.352	1	Tpm1	3
0.00405747126386057	0.110017005174662	1	1	1	Rpl39	3
0.00408383267851132	-0.247350714166376	0.749	0.812	1	Klrc2	3
0.00411704778157621	-0.257543973909769	0.902	0.932	1	Bcl2	3
0.00411809278478824	-0.222271842652982	0.837	0.875	1	Stk4	3
0.00413562237069686	0.119217652076824	0.312	0.193	1	Gpaa1	3
0.00415083468299329	-0.146782323174697	0.326	0.443	1	Plekha5	3
0.00423716722396858	0.155672533726812	0.426	0.284	1	Ehd1	3
0.00424262631578711	-0.185220868116437	0.512	0.619	1	Nfatc1	3
0.00430781282737389	-0.209701619124996	0.521	0.614	1	Inpp5d	3
0.00433566856640998	-0.19137496199281	0.358	0.449	1	Ifrd1	3
0.00442007815536479	-0.16505137699309	0.302	0.409	1	Svil	3
0.00445835293825578	-0.118104277471172	0.274	0.403	1	Cstf3	3
0.00446807930305966	0.200874347870532	0.921	0.903	1	Park7	3
0.00446919855725966	-0.199481437261545	0.995	0.983	1	Rps17	3
0.00451999538542464	-0.257834516524515	0.721	0.784	1	Peli1	3
0.00455451189406431	-0.17326808828653	0.409	0.517	1	Kmt2b	3
0.00463259791251902	0.207702578941942	0.458	0.352	1	Oas1a	3
0.0046353582698107	-0.162210487509788	0.588	0.733	1	Baz1b	3
0.00470349632587375	-0.140869820159525	0.447	0.562	1	Usp48	3
0.00471348245416758	-0.153594991730556	0.251	0.364	1	Dlgap4	3
0.00473114905838853	0.280641868805822	0.614	0.506	1	Rgs10	3
0.00480899940326031	-0.12308553560164	0.219	0.324	1	Gm13611	3
0.00481582274750193	-0.182344492173749	0.765	0.864	1	Atp2b1	3
0.00484136070737276	-0.141278165238298	0.353	0.466	1	Zzz3	3
0.0048533000566461	-0.257553067401388	0.716	0.761	1	Utrn	3
0.00488538689372573	-0.194667811306775	0.949	0.972	1	Ankrd11	3
0.00492423384562127	-0.212273086024106	0.428	0.523	1	Aplp2	3
0.00499319869083104	-0.196786777744674	0.988	1	1	H2-Q7	3
0.00510479325841821	-0.150538965182367	0.598	0.705	1	Hnrnph1	3
0.00510665693116453	-0.148037942137959	0.419	0.545	1	Stk11	3
0.00511593590646147	-0.143005282573004	0.34	0.449	1	Efcab14	3
0.0051942513936107	-0.230740628193312	0.598	0.682	1	Arap2	3
0.00520216921586698	-0.165878103193727	0.595	0.699	1	Rasa1	3
0.00521363278871231	-0.156463149777942	0.358	0.477	1	Kif13b	3
0.00522708068280321	-0.187487954533058	0.656	0.75	1	Fam102a	3
0.00534599148897109	-0.13735836172831	0.384	0.494	1	Rps6ka3	3
0.00541657200998937	0.146153762172891	0.984	0.983	1	Myl12a	3
0.00543823183597872	0.193069164792209	0.509	0.415	1	Usp50	3
0.00544722974713242	-0.182537320061222	0.495	0.602	1	Zfr	3
0.00546327399939276	-0.168252643157201	0.267	0.369	1	Gse1	3
0.00549802541705255	0.168242171476413	0.935	0.875	1	Capg	3
0.0055751304154843	0.123664572206334	0.337	0.222	1	Gdi1	3
0.0055946945122386	-0.129496814284156	0.202	0.301	1	Klhl20	3
0.00559817664446251	-0.153336012126886	0.293	0.403	1	Atxn7	3
0.00560963089805536	-0.15568104095701	0.356	0.455	1	Eps15	3
0.00562046818253405	0.16770885267135	1	1	1	S100a10	3
0.00570527239142011	-0.172999888546636	0.777	0.824	1	Ubap2l	3
0.00573417670986004	0.210813961427847	0.949	0.903	1	Ifi206	3
0.00578344659844434	-0.178404538088138	0.605	0.699	1	Oga	3
