p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.804187926784225	-0.0168751149917868	0.457	0.483	1	Gm14303	Tex-Prf1
0.804203722395629	0.0133136312964152	0.448	0.44	1	Zbtb32	Tex-Prf1
0.804520365760238	0.0227316185795611	0.389	0.389	1	Dld	Tex-Prf1
0.804645102464002	0.0165682986171465	0.661	0.692	1	Mgat2	Tex-Prf1
0.804745549629109	0.00473855659836131	0.95	0.962	1	Il2rg	Tex-Prf1
0.804804994702023	0.00377381780699565	0.345	0.361	1	Ube2q2	Tex-Prf1
0.804883783588442	0.0125819307147083	0.417	0.412	1	Uchl5	Tex-Prf1
0.804914267765677	-0.0214078172745237	0.599	0.616	1	Pkn1	Tex-Prf1
0.805583513862024	0.00104755432602666	0.639	0.674	1	Lasp1	Tex-Prf1
0.805633924391814	0.0407813254741435	0.451	0.483	1	Rbm38	Tex-Prf1
0.806289668221865	-0.0177974105814854	0.585	0.608	1	Timm17b	Tex-Prf1
0.806291966642449	-0.000132959778384456	0.364	0.392	1	Rps10-ps1	Tex-Prf1
0.806335920740046	-0.0099245201335143	0.527	0.524	1	Avl9	Tex-Prf1
0.806490383248303	-3.79843378407463e-05	0.569	0.626	1	Mrps12	Tex-Prf1
