p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.400788963331822	-0.0140650283340729	0.334	0.385	1	Mycbp	4
0.40096904423927	0.0386137746493596	0.302	0.274	1	Fbxl12	4
0.401038842539844	-0.0308559585011173	0.662	0.663	1	Prpf18	4
0.401079432260088	0.073969885650331	0.869	0.861	1	Pura	4
0.401169847988249	0.0261600568738727	0.393	0.346	1	Osbpl9	4
0.401618798798692	-0.0792338332604314	0.679	0.74	1	Nasp	4
0.401766310151747	-0.051442132454139	0.289	0.322	1	4930581F22Rik	4
0.401768846340207	-0.0186720968303106	0.298	0.341	1	Ube3c	4
0.401981547549987	0.0862375916743736	0.97	0.952	1	Vps37b	4
0.402109558021875	-0.0252396635244709	0.849	0.861	1	Tmod3	4
0.402658319877984	0.0586790209432573	0.879	0.894	1	Rab14	4
0.403111813494278	-0.0582039396803676	0.462	0.495	1	Rabep1	4
0.403272616251264	-0.043033642291	0.823	0.846	1	Prpf38b	4
0.403578770709563	0.0553518419935315	0.692	0.673	1	Irf9	4
0.403717133594394	-0.0362345979729043	0.308	0.351	1	Gm31597	4
0.403951659686631	0.0647860919390096	0.325	0.308	1	Wrnip1	4
0.404057157720617	-0.00536177170757512	0.387	0.438	1	Vrk2	4
0.404307643241385	0.0379066939166217	0.472	0.428	1	Nkap	4
0.404811036471214	-0.0457397721128374	0.564	0.601	1	Mrps34	4
0.404904522031844	-0.0423458195250688	0.607	0.654	1	Itsn2	4
0.404915929457532	0.0131241769156869	0.59	0.654	1	Ifitm1	4
0.405180475106037	0.0354028028398133	0.603	0.591	1	Psmg4	4
0.405251504847131	0.0531681579565893	0.325	0.293	1	Usp5	4
0.405593278057847	-0.0241548191776044	0.728	0.769	1	Nhp2	4
0.405612040420845	0.12853639452318	0.577	0.567	1	Gem	4
0.405874901694298	-0.0384064426548452	0.439	0.471	1	Nfil3	4
0.405955312978719	-0.0523570421131169	0.338	0.385	1	Tshz1	4
0.405968960473108	-0.0356221730359099	0.325	0.365	1	Dtd2	4
0.406208472927335	-0.0367937946586034	0.862	0.87	1	Sla	4
0.406389343663945	0.0902067981832735	0.685	0.721	1	Nsmce4a	4
0.406773798358066	0.0543813760961899	0.659	0.673	1	Zfp106	4
0.406950977714379	0.0367534986257572	0.987	0.986	1	Uqcrq	4
0.407179294634831	-0.0662492654391453	0.639	0.663	1	Eif4g3	4
0.407221475215339	-0.0268996553313553	0.403	0.452	1	Exoc6	4
0.407498384376904	0.0361571105915546	0.672	0.688	1	Glmp	4
0.407836801014808	-0.0409365817171891	0.505	0.543	1	Acbd5	4
0.40857697079283	-0.0388591757776017	0.636	0.683	1	Itgb1bp1	4
0.408725399351675	-0.0206902064198509	0.384	0.423	1	Klhl6	4
0.408862516388562	-0.0663038425349638	0.505	0.562	1	Smarca4	4
0.409378237193939	-0.040733434024702	0.702	0.74	1	Ubn1	4
0.409489383997375	-0.0324575201152391	0.344	0.385	1	Cep89	4
0.409844477690563	0.0526525228654563	0.702	0.716	1	Mdp1	4
