p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.527168349973536	0.0231192130101764	0.412	0.52	1	Camk2g	3
0.527544521296079	-0.0733183028782221	0.294	0.366	1	Rps19bp1	3
0.527821776775714	-0.105006509921922	0.373	0.423	1	Cspp1	3
0.527949624868432	-0.0396691944038713	0.451	0.528	1	Adipor1	3
0.528016707698075	-0.0805819002393011	0.333	0.382	1	Haus8	3
0.528161509094721	0.0361999817414899	0.353	0.439	1	Sike1	3
0.528700795609687	0.103041843188748	0.725	0.756	1	Nsd1	3
0.529089021101617	0.16429505524799	0.588	0.585	1	Ogdh	3
0.529102614308112	-0.0157868827848433	0.431	0.537	1	Pcgf5	3
0.529116695290233	-0.01300465021429	0.235	0.301	1	Pes1	3
0.529268066135279	-0.0711165392535111	0.314	0.39	1	Gadd45b	3
0.529329588852582	0.0140962293988378	0.255	0.325	1	Orai2	3
0.529843505012326	0.0279030521350732	0.647	0.618	1	Thoc2	3
0.529882526914483	0.0716947985888923	1	0.984	1	Gimap4	3
0.529930559971194	0.0527365788806606	0.451	0.415	1	Phf6	3
0.530466218040273	-0.0065327969156147	0.314	0.407	1	Triap1	3
0.530968684687079	0.0716975115633329	0.706	0.732	1	Cyld	3
0.531794378236799	0.0481204375685409	0.686	0.634	1	Psmd14	3
0.532037556314751	0.0786662575336377	0.922	0.976	1	Pdia3	3
0.532050403693431	0.106359128068258	1	0.992	1	Lsp1	3
0.532387436481475	-0.0209996663776708	0.333	0.39	1	Ccdc115	3
0.532415657432095	0.176490500346122	0.745	0.764	1	Cox14	3
0.532570323093276	0.0409765783329209	0.529	0.496	1	Setd3	3
0.532654330697561	-0.0281338615003609	0.294	0.366	1	Atad1	3
0.53358860557437	0.00902932496039921	0.51	0.618	1	Acsl4	3
0.533807443302745	0.0335479233955434	0.353	0.317	1	Cd86	3
0.534057109592584	0.120728311474326	0.549	0.593	1	Pop5	3
0.534222996752777	-0.0267114282499223	1	1	1	Rps27a	3
0.534586217330631	-0.0932060896929263	0.725	0.821	1	Cwc15	3
0.534587032334473	-0.0047577475729676	0.235	0.301	1	Myg1	3
0.534764980397738	0.0612801292963346	0.275	0.358	1	Phyh	3
0.534811557134299	0.0992296018747616	0.686	0.61	1	Ilk	3
0.535130473993688	-0.0616295346560151	0.353	0.431	1	Fuca2	3
0.535218595209085	0.0184909428807085	0.373	0.333	1	Gm36738	3
0.535852178758104	0.112965534255678	0.51	0.512	1	Commd1	3
0.536460460862913	-0.137167531723507	0.686	0.74	1	Gimap8	3
0.5371102928201	0.00569000801152086	0.608	0.683	1	Vmp1	3
0.537151699327798	0.15265300024677	0.608	0.61	1	Tex261	3
0.5374246112702	-0.0196467267949816	0.431	0.569	1	Cdk2ap1	3
0.537537004873858	-0.0693329478644075	0.588	0.659	1	Copb2	3
0.537789067797733	-0.0163849846220804	0.294	0.366	1	Tmem242	3
0.537789067797733	-0.0375058464309906	0.294	0.366	1	Bud23	3
0.537944952901617	0.10124693432904	0.392	0.374	1	AI467606	3
0.538154734237015	-0.0384419269295848	0.745	0.829	1	Emg1	3
0.538496664353058	0.176819852339304	0.902	0.935	1	Zbp1	3
0.538512081715067	-0.0576182065144131	0.275	0.325	1	Irf2bp2	3
0.538670054972781	-0.0857783673164692	0.608	0.715	1	Psmd12	3
0.538770538852276	0.110138577794218	0.569	0.561	1	Tpst2	3
0.539087845650802	0.156925828203398	0.451	0.472	1	Ist1	3
0.539743777749343	0.154608073472705	0.745	0.797	1	Mkrn1	3
0.539874203910445	-0.0593101258502643	0.529	0.618	1	Ndufaf8	3
0.540010766138353	-0.00339910325298365	0.255	0.325	1	Tubgcp5	3
0.540890520342301	-0.0642558566352069	0.431	0.528	1	Ubn2	3
0.541849114818373	0.0719416850893806	0.294	0.382	1	Lias	3
0.542215239187899	0.0436868197241722	0.627	0.61	1	Dnm2	3
0.542489846449524	-0.0736620178778784	0.373	0.423	1	Vars	3
0.543844683505144	-0.15002486424839	0.412	0.488	1	Rbm6	3
0.544011751490601	0.0537403435102453	0.765	0.846	1	Glrx	3
0.544274919904703	0.0876139544874589	0.235	0.309	1	Tmem70	3
0.544466278551306	-0.106250679957808	0.373	0.447	1	Snx2	3
0.544708598927149	0.161910435264071	0.745	0.772	1	Mrpl18	3
0.544890318734145	-0.0774370323632099	0.804	0.927	1	Eif3a	3
0.54514924374038	-0.00972223424344065	0.961	0.984	1	Rpl13a	3
0.54515153315282	0.000650946796241225	1	1	1	Snrpg	3
0.545245054018735	-0.0385203874599491	0.667	0.715	1	Nudt21	3
0.545698151861528	-0.0450704252026699	0.647	0.707	1	Klk8	3
0.546061359607724	0.111714623163121	0.569	0.593	1	Pglyrp2	3
0.546214660482758	-0.063192151973636	0.804	0.829	1	Themis	3
0.546834259485969	0.117265214744109	0.353	0.341	1	Gm14029	3
0.54684247267493	-0.0972968786119759	0.588	0.707	1	Eif1ax	3
0.547213899019938	-0.0338753899100327	0.373	0.463	1	Pip4k2a	3
0.548261702822906	0.0292569770543681	0.314	0.374	1	Dcaf11	3
0.548348975533589	0.0578058336321472	0.588	0.52	1	Trp53	3
0.548451374653086	-0.0447073409361805	0.98	0.992	1	Aldoa	3
0.548643124068188	0.145530998871975	0.471	0.455	1	Ugp2	3
0.548650062201808	-0.0163953433263977	0.294	0.358	1	Zbtb11	3
0.548694305673565	-0.0423318255751185	0.608	0.691	1	Lrp10	3
0.549482799022213	0.0280457768039468	0.725	0.715	1	Ghitm	3
0.549534715967964	-0.0370509189618575	0.922	0.967	1	Dnajc15	3
0.549991862111077	0.106177875143255	0.863	0.846	1	Tcf25	3
0.551649461415582	-0.0653866661011989	0.451	0.553	1	Strap	3
0.552202585309639	-0.0518856238902721	0.275	0.35	1	Hk2	3
0.552956510016452	-0.0516582763079504	0.275	0.333	1	Galk1	3
0.553035999225326	0.103557593755145	0.431	0.423	1	Capn2	3
0.553244691696671	0.0623325845954104	0.49	0.602	1	Map4k4	3
0.553710223108844	-0.0226889003404925	0.255	0.317	1	Gm15500	3
0.553954587812422	-0.218685270238483	0.922	0.967	1	Samhd1	3
0.553973549047544	-0.0419454446232717	1	1	1	Rpl6	3
0.5540731231174	0.0386283600350822	0.51	0.618	1	Plec	3
0.554610674805926	0.173141831392123	0.314	0.309	1	Pnkp	3
0.554855646393095	-0.05017360428792	0.294	0.341	1	Pcmtd2	3
0.55529148710775	0.1533916164563	0.608	0.61	1	Pin4	3
0.555833739876867	0.132909278371036	0.412	0.398	1	Slc25a39	3
0.556232182712351	0.126486995484539	0.314	0.301	1	Ak3	3
0.557649177829835	0.0353197505241154	0.765	0.748	1	Thrap3	3
0.558099792016656	0.0803521324112502	0.314	0.276	1	Sacs	3
0.558397842084153	-0.0616585012084738	0.941	0.967	1	Atp5c1	3
0.558958682205793	-0.0684724348462463	0.275	0.317	1	Slc39a6	3
0.559192580467267	0.00504879999671076	0.255	0.317	1	Pip4k2c	3
