p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
5.24044942465221e-09	0.525955543241001	1	1	0.000111170894094572	Rps10	7
3.49581394309657e-06	0.497275478801665	1	1	0.0741601969888506	Rpl36al	7
1.34693106959489e-05	0.592647616826507	1	1	0.285737957103861	Rpl27a	7
4.45033918375954e-05	0.349649489122791	1	1	0.944094954442749	Rpl30	7
7.19585590629139e-05	0.580808728150088	1	0.979	1	Ubb	7
0.000103279406129829	0.328767751614098	1	1	1	Rpl27	7
0.000152415952207708	0.438455482558649	1	1	1	Rpl24	7
0.000224134648976335	0.713502645330794	0.789	0.417	1	Rn7sk	7
0.000380507038789388	-0.710793620017664	0.842	0.979	1	Atrx	7
0.000381867272513316	0.304962272891371	1	1	1	Rpl18	7
0.000410141076981576	-0.681474517301029	0.211	0.562	1	Ccz1	7
0.000621109469749587	0.639229563326462	0.947	0.729	1	Gm11808	7
0.000908214754782058	0.475582067548747	1	0.979	1	Uba52	7
0.000966418520707346	0.368292039351869	1	1	1	Rplp0	7
0.00100190538896308	-0.607062569437637	0.447	0.75	1	Ddx46	7
0.00102806057005165	0.329804919541562	1	1	1	Rps27a	7
0.00102806057005165	-0.47941378533474	1	1	1	mt-Rnr2	7
0.00109332055878458	-0.555400514980569	0.263	0.604	1	Nup153	7
0.00109332426978694	0.342893005821754	1	1	1	Rpl13	7
0.00130893246246159	0.433621463948312	1	0.854	1	Gng5	7
0.00142950871311312	-0.586721407306927	0.684	0.917	1	Phf20l1	7
0.00145113344391389	-0.694158100462482	0.421	0.708	1	Tpp2	7
0.00148855539412281	-0.632585807711694	0.526	0.75	1	Aebp2	7
0.00171912039484978	0.418879662946392	1	1	1	Rps11	7
0.00186627970880981	0.379772103479973	0.895	0.5	1	Ndufb3	7
0.00202750949347957	-0.550482300041242	0.316	0.604	1	Dok2	7
0.00203669837711956	-0.572886784481466	0.132	0.417	1	Nsun6	7
0.00211147655946004	0.381348722005034	0.974	0.958	1	Rpl15	7
0.0022980275011648	-0.500532755463399	0.132	0.458	1	Med1	7
0.00231153758959475	0.542422759332826	0.868	0.708	1	Ywhaq	7
0.00235419399663388	-0.518070018802834	0.132	0.417	1	Ccdc115	7
0.00263390550900722	-0.507651235864984	0.053	0.312	1	Mbtd1	7
0.00268158134564951	0.419252627962909	0.447	0.146	1	Vma21	7
0.00301104153445089	0.500557525003993	0.868	0.688	1	Rtraf	7
0.00324429947778852	0.284299768316058	1	1	1	Rpl6	7
0.00327313817303815	0.494933642607906	0.789	0.479	1	Tmem256	7
0.00336562767834501	0.410068468977659	0.526	0.25	1	Ppp6c	7
0.00352847828347977	0.296336448721441	1	1	1	Rpl36	7
0.00373032145304549	0.307751088946399	1	1	1	Tmsb10	7
0.00383512948081691	-0.380008240082033	1	1	1	Laptm5	7
0.00395032488091433	-0.476129767650596	0.211	0.5	1	Ergic2	7
0.00410877972202383	-0.564259172469917	0.974	0.979	1	Ncl	7
0.0041461107584702	-0.593705165380647	0.158	0.458	1	Satb1	7
0.00415484397572514	0.319799670143407	0.395	0.104	1	Hacd2	7
0.00416580503424637	0.201464955344156	1	1	1	Rps13	7
0.00416580503424637	-0.440229309668394	1	1	1	mt-Rnr1	7
0.00428164976089305	0.38908024410359	1	1	1	Rps28	7
0.00428164976089305	0.2251946645321	1	1	1	Rpl9	7
0.00434518312680735	-0.504399152372136	0.105	0.396	1	Jak2	7
0.00443397394413078	-0.509996333478308	0.395	0.729	1	Lcp2	7
0.00465083696055563	0.464737570611369	0.5	0.188	1	Plekha5	7
0.00473118746469967	-0.584659518875388	0.184	0.458	1	Card11	7
0.00490064202682463	0.40760201796118	0.895	0.75	1	Tap1	7
0.00490069709125894	0.485426941536541	0.763	0.625	1	Ptges3	7
0.00490587851821217	0.328484635751214	1	1	1	Rps7	7
0.00504019014655538	0.362785865856629	1	1	1	Ppia	7
0.00512318457028854	0.413247334603979	0.789	0.5	1	Uqcrc2	7
0.00514819929752856	-0.556290952074735	0.447	0.75	1	Rabgap1l	7
0.00524057547590096	-0.605101684435611	0.211	0.5	1	Nin	7
0.00534102342337836	0.526233407195804	0.711	0.375	1	Dcun1d5	7
0.00559906454727481	0.419243854207379	0.447	0.167	1	Mrps18a	7
0.00583047693567742	-0.534936588993796	0.184	0.438	1	Prrc2a	7
0.00599484632797203	-0.796889050387967	0.711	0.896	1	Macf1	7
0.00612944770261763	0.420717731126011	0.895	0.792	1	Ndufv3	7
0.00640700999424718	0.241140998862034	1	1	1	Rpl11	7
0.00657757906287381	0.340831686692706	0.947	1	1	Cox6c	7
0.00663920046096127	-0.762683274197296	0.263	0.5	1	Gm37474	7
0.00669919677019822	0.50679298671373	0.526	0.333	1	Scamp3	7
0.00675170239804683	-0.622437699076662	0.974	0.958	1	Myh9	7
0.00715712212369962	-0.509263984622616	0.184	0.417	1	Apc	7
0.00727807881517518	0.415168605819143	0.316	0.083	1	Ubac1	7
0.00774038040999359	0.406745678592904	0.816	0.604	1	Ubxn4	7
0.00792728002684569	0.578153483184759	0.816	0.646	1	Klk8	7
0.00795727740337439	0.385008049203805	0.395	0.146	1	Tbl1x	7
0.00796223338250425	-0.505724647115101	0.395	0.562	1	Gadd45gip1	7
0.00807665176680803	0.362371123988996	0.368	0.125	1	Asf1a	7
0.00808776931825747	-0.55967483953638	0.447	0.729	1	Ppp1r15a	7
0.00815369698043388	0.473965659138957	0.974	0.812	1	Hspe1	7
0.00815912442333622	0.300823315700237	0.316	0.083	1	Slc25a39	7
0.00816097492082	0.459211095703686	0.684	0.417	1	Grcc10	7
0.00830834744966788	-0.671047046223899	0.5	0.771	1	Samd9l	7
0.00830945307245905	0.508673170436156	1	0.979	1	Sumo2	7
0.00841603170684843	-0.424056175340219	0.974	0.979	1	Prrc2c	7
0.00884199089628258	-0.403027260038826	0.395	0.604	1	Ap2m1	7
0.00892247443519088	0.520611160464611	0.711	0.458	1	Cldnd1	7
0.00903460129554314	0.406509464981375	0.684	0.396	1	Fam133b	7
0.00938690571599286	-0.665407141016422	0.368	0.562	1	Nabp1	7
0.00943635819793013	0.455944158215162	0.579	0.312	1	Mrpl32	7
0.00946169742585767	0.623193298054278	0.658	0.438	1	Snrnp27	7
0.00955904409447248	-0.380828314957905	0.211	0.5	1	Otud5	7
0.00971371151667316	0.527416961807382	0.921	0.688	1	Cbx3	7
0.00988520804614094	0.367200884249322	0.947	0.854	1	Cox5a	7
0.00992709901083877	0.269166275244021	1	1	1	Rps3a1	7
0.00992709901083877	0.199974034263583	1	1	1	Rpl19	7
0.0101578029555653	-0.458005900775737	0.211	0.458	1	Helz	7
0.0102706665773533	0.448585434371046	0.474	0.229	1	Phf11c	7
0.0104151450397396	0.245953758019426	0.421	0.146	1	Sdhaf2	7
0.0109333174235037	0.366593647563262	0.316	0.104	1	Usp50	7
0.0109724678021792	0.22806283373149	1	1	1	Rpl41	7
0.0109823248457513	-0.603048734634006	0.395	0.667	1	Pbxip1	7
0.0109851755448855	-0.601257913374983	0.711	0.771	1	Diaph1	7
0.011000622639879	-0.530566004188727	0.158	0.396	1	Ktn1	7
0.0111537102004799	-0.389223471018927	0.184	0.438	1	Adrm1	7
0.011248574582103	-0.466900268550912	0.211	0.479	1	Topors	7
0.0112541262600122	0.332243336838627	0.421	0.167	1	Memo1	7
0.0112951941515031	0.467735173023264	0.842	0.708	1	Atox1	7
0.0113329193885165	-0.615878046357008	0.342	0.562	1	Sptbn1	7
0.0113456343774126	0.529983990387815	0.605	0.375	1	Bloc1s1	7
0.0115309574451979	-0.517889076413423	1	1	1	CT010467.1	7
