	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
STK38	7.67001696953037	8.35822234873549	5.89528816835065	8.32568879636601	7.85127438158469	8.66795509548023	6.59180825669959	8.50762083854787	7.74538652324499	8.7566695366551	6.73106282018525	8.58647828091132	7.92185885509337	8.14099762436321	6.94161933038234	8.17964198253832
S100A4	7.13907146368238	7.88336408018796	7.18562984321232	7.44411688285973	8.04396826954724	8.39277536975955	7.74627992565335	8.02539226830666	7.74830289467222	8.1020811815888	7.55435909405301	8.16613571615733	7.65923705385244	8.38713838111101	7.60642646923045	7.88364501187275
LGALS1	6.69455421104912	7.23401862038728	8.79028854545023	7.33430037757869	7.46267889479451	7.5762603214186	8.56661760497237	6.60527358837024	7.30567057780208	7.23484262282253	8.48620765214345	7.51074867458763	6.80754751659468	7.87356105450871	8.45908360361621	7.87371649251347
IFITM2	7.39721344632474	6.86579669352214	7.62958882515065	9.22797978100677	7.27385231031427	7.68363283665306	7.08289711090302	7.44563249525294	7.48790091590147	7.77647458658242	7.34748002063583	7.41824350163371	7.38126516479634	7.56830880038477	7.6350095531027	7.24293118844258
KLRD1	6.26301641678592	7.77585537629183	5.01752096426506	8.0701604270649	7.31371382186995	7.70435090119452	6.45352714694693	7.76485994537573	7.33204522101999	7.95524868882658	6.77635574263823	8.70907546243721	7.32520977689676	7.67568127074815	6.70362301598708	7.78550316744248
CCND3	7.40080539897229	7.40998759719865	7.68758833186743	7.29442141967788	7.70829263240404	7.61224077612249	7.29179557191207	7.3226554382351	7.34964872240594	7.19142337697822	7.02336013251905	6.74586374445444	7.41217059555468	7.63226314970005	7.23356577706545	6.98870468578151
PXN	6.88355107174531	7.86787475895009	5.51625442957141	7.62595829404694	7.60882658312389	8.23625315451702	5.01839964937748	7.33849596653486	6.85307450641673	7.98200312133306	5.23003818035097	6.8215032447902	7.43180928844374	8.18967099815671	5.42738541337411	6.81395254515605
ADD3	6.949891773123	7.41630334208711	5.85470473999779	7.08634324782047	7.2230511993157	7.93559874995032	6.61489214357773	7.69304275441355	7.14431003105549	7.99090917073626	6.86288671916529	7.77965200952787	7.29766829612216	7.10188727337038	6.67955521488857	6.98517178323929
RASSF1	6.58199088734984	7.52085832352709	6.31185884750604	7.51403191530642	7.03773893887641	7.60466015232225	6.32339047308773	7.54308325137176	6.8554808065553	7.51097077859881	6.24946102741114	7.26357798635878	6.81435063618029	7.61627037823526	6.32422437158202	7.14681845091298
RASA3	6.29682462870177	7.45996677764907	5.31679289448169	7.78756637684321	6.44201802435548	7.93571959693081	5.01751153215302	7.73994395973233	5.9865094821233	7.71400862742682	5.28585270863222	7.38571436932519	6.88626095553841	7.79995538295637	5.52024425373307	7.33918005926644
ITGB1	6.33987268783455	5.97514653488196	5.96800335403211	6.26513874233308	7.0943879837419	7.35411843446055	6.92396591784493	7.59879344086746	6.91003551345109	6.67557751038648	6.86218077267904	7.54566809929047	7.06517788428753	6.99710035451283	6.61295445323281	7.31042918078964
RASGRP2	6.56537199228303	7.49248695752184	4.01794447052663	7.51024494548209	6.44355439953779	7.53872318039959	4.6964587222107	7.4229938874417	6.18036203643657	7.35075563954316	4.58031386576389	6.88956974102205	6.62647557010783	7.37075968120115	5.06905142146318	6.97197330432096
EMP3	6.11634605052296	6.8536514652733	6.8077599069053	6.5597478445354	6.70209663308578	7.20628266258195	6.33484349861452	6.9566126700782	6.23959363785181	6.95374843069481	6.30350355300725	6.62627679429852	6.44868435432877	7.194455632615	6.19860053894305	6.65786711606938
C12orf75	5.82760952347671	6.3370041418559	7.30613963258418	6.43600816513454	6.07144348892419	6.53437214175335	6.91421704510204	6.3653408102874	6.19040439140812	6.590533826634	6.87937779064091	6.44494334932355	6.26990828418665	6.43113378408576	7.35181323449059	6.39806497756979
GZMH	5.02704683795524	6.21438949433564	7.9249356946703	5.05680758204176	6.89411174729776	7.01617404648276	5.94138287010008	7.12023854742941	4.86541870821169	5.07125148037543	5.40502924282622	5.87084212475311	6.04439373106653	7.11452048205753	6.19397416721791	6.01320528626693
PLEK	5.52594553346597	6.52326798085431	4.1909279701937	4.10890101029552	7.46464748819701	7.68952128062082	6.38390825681	7.18445921498324	6.17266352277586	6.72541711365531	5.73155172645772	6.56601903681385	6.10769101387697	6.89752372105721	5.13086940001729	5.37628153518365
S1PR1	5.32215072232017	6.61776566348832	5.41204373998945	6.29625961353218	5.75047165991668	7.56380401919597	6.02815851628984	7.0750292851863	5.10773146168337	7.28959128026348	6.26396456692551	6.62253144254771	5.84500005678654	6.80299471671214	6.01713512512856	6.25493458299269
LPCAT1	6.12022473467098	6.61549604466315	6.16870593265391	5.95350917418542	6.55492402868928	7.1183025230107	6.27032327335996	6.7479410042713	6.05091677224939	6.59206985494279	6.15520895870583	6.4350124980501	5.81571084389549	6.57645002100321	5.96287371848948	6.02995785925877
VCL	5.07779259261007	6.27747764952474	5.99753442195775	6.29945478566874	5.64545063149509	6.9938301509313	6.77926272208399	6.71826706976343	5.2498709056878	6.70887649996688	6.58639875699208	6.76637489863006	5.29595330729827	6.31741312856443	6.44919351943034	6.24483999661523
EFHD2	6.03701160540701	6.8597368598303	6.16456134456554	6.45797844350162	6.21976017982998	6.67825437480696	6.39078325154073	6.28392816358122	5.92540468104063	6.06962639753135	6.20783558629186	5.98544113489203	5.95094799360705	6.51993655403604	6.20359575649002	6.18362366517459
TBX21	5.57834403338483	6.59529114060619	5.59955391984701	6.76002600533788	6.24217971111139	6.76976133931963	6.06472912183305	6.44693386677105	6.13502876143611	6.46538533978797	5.94660764386892	6.38627089095327	5.97929249795721	6.72758493424386	5.69848822819121	6.04166716515759
PATL2	5.16016389326943	5.64581350179126	3.5295117905539	5.62142807634256	6.6286313784654	7.10094934640403	5.25832250658019	6.49484017669815	5.49952160046468	6.27291680878856	4.88834876550276	6.15462666947574	7.15635099378566	7.50221636263223	5.48785220426204	6.66356192394018
SAMD3	4.78343326815024	6.22782421072675	2.68807582871811	4.67418975136639	6.60328742638025	7.47129599023306	4.53206416063771	7.13564659083041	5.94361362934903	6.94355679334256	4.32148490067906	6.50990806690296	6.31726608792112	6.57455943383255	4.50917710838118	5.61443673028078
RAP1B	6.23467213821267	5.37503783332795	5.91560810888196	5.72308185063441	6.04375350006523	5.90988206210778	5.76423688089582	6.09303373701289	6.36480232203781	6.33935723049425	6.13079792878931	6.35149670017546	6.49599762016739	5.22424248024633	5.96920510299874	5.81992561784302
TPST2	5.64245475912242	6.1957733751661	4.93852033144067	5.8318998888294	6.24605875393117	6.67680913511288	5.06384421173124	6.3745160091165	5.99581053963523	6.41594028655567	5.06069646364099	5.98024753229071	6.17410906106088	6.47334632271143	5.1509004527035	5.85075913381005
CEP78	5.30691656514915	5.73354094829797	5.32086158916185	4.03031043137504	5.58992675611595	6.7520281949233	5.51646906970218	6.39052397727606	5.47234253320618	6.42544894037994	5.55933135954674	6.18823530760851	5.4484502518553	5.81173178885637	5.73344673590232	5.50026779438451
MATK	5.57056912098361	6.02502093908943	3.73861451025252	5.63477064078381	6.10833076056909	6.12397653670715	4.3408295659971	6.2464378475232	5.71890039539139	6.00652183056714	4.07571207613728	5.7870697227803	6.23114725374449	6.87849408547982	4.22465584517934	6.13571654381017
TGFBR3	4.27911761999628	6.17845226034335	4.28972179357414	4.66430983699539	5.53506539185368	6.73324030813638	4.39380699073685	6.32766724839698	5.08842606341376	6.64556564415774	4.17227863935098	6.45527429526668	5.27816850170911	6.10637873639892	4.5017090953311	5.45647109883257
SSBP3	5.65721295634436	5.71528702546968	5.94621988058342	5.78593939134655	5.1289598223263	5.47763302522432	4.86491034760185	5.52431569347074	5.44783446460751	5.87263925563685	5.22015489885978	5.62680336625635	5.68481329512137	5.68369694196584	5.47201636611135	5.85075913381005
FGFBP2	3.62271230012738	5.96567429565435	4.16400305692125	4.50460145123067	4.82480183263222	6.77003246160395	4.65251339023981	6.50322995775972	3.16334958738153	6.25169287046277	5.35873342040844	6.13021566449355	4.40027375393711	6.77801970532644	4.8246096982052	4.95197642837897
KLF2	4.22611296025885	6.07322862844993	-0.713445595233998	6.50232719097284	4.98614720118425	7.03682583588697	2.10672828392815	6.56063078625519	3.95161030684694	6.64593542853341	1.17422008186494	5.80993772174754	4.67900434784866	6.05487321821959	2.05527106567451	5.4232879382115
SH3BP5	5.5441053078026	5.81821327582852	3.46969067761174	4.95613784186502	5.97104521681372	6.23930047148689	4.16431150013207	5.70799001437119	5.95150834093724	6.29430489874807	3.96434255945303	5.25548627590218	6.17170289336409	5.8745458023744	3.97429807401047	4.31008048894955
COL6A2	5.21197047001003	4.78287135801014	5.36881140417725	6.41369812866399	3.13648704182914	3.04232518315905	3.55910016011299	5.62861505651965	3.75168281301008	4.20770785828216	4.38577022752542	5.21073161754318	4.7948556976748	4.46271675142191	5.68261383714418	7.01195616181555
DSTN	5.08475666893961	4.3025228604374	5.55130837545718	4.66554853278641	5.30425372043711	5.31397732671422	5.23940355213581	5.25062064580558	5.30108366567594	5.32508810394843	5.48148682283493	5.38983349186854	5.46032819019534	4.40714480660192	5.54225094091535	4.86896902412608
ITGAM	4.28948880834601	5.68530315140449	3.84037795843619	4.4322165870803	5.2249964001474	6.24008354544672	3.57608916629086	5.6904634775111	4.38208863815581	5.58859204038167	3.46651049640132	4.11596138393345	5.75849622920416	6.17951624015343	4.12610292627252	5.08523942507591
MTSS1	3.66315376783519	4.51387337055254	5.90976724283369	5.6423399241379	4.40271315011354	5.53937392264648	5.04740495969415	5.2914956616367	3.86110681641592	4.79270412457571	5.87842318716526	5.43228955740813	3.90024530298654	4.92020341254904	4.61563981197563	5.5686338569904
GZMM	5.09563274785206	5.43289601343924	3.9495175022132	4.94189580693584	5.36193933222839	5.6197953965172	4.31648434995937	5.4929801821764	5.0542691132033	5.38745240780583	4.42645234391372	4.97912014042274	4.71382104049356	5.51520091738574	3.30994063991564	4.8446664971935
