	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
JUNB	4.58442155251936	4.53963842000794	6.7108364051174	4.75786925775404	4.70078150370168	4.93316490678947	6.26059789732619	4.78624044915651	4.52195814672208	4.86309666819469	6.89326577413046	4.34938418198806	4.38705931132801	5.12869579197882	5.29683531755206	5.09838019362617
CREM	5.09760143780477	4.47934301418167	6.55606038389581	4.37884262248348	5.39725206943511	4.08357642574088	6.15714133549251	3.95180026338437	5.88298469245805	4.61976177333642	6.2386228726875	4.45798639947557	5.65755854163063	4.71238716615678	5.8240598440628	4.38552953270573
PER1	4.97123328628185	5.14156120384973	6.35944471225485	4.84682143653721	4.76313990562859	4.7939846876458	6.02108634234934	4.75959460673243	4.71717728187825	4.81655197358465	6.81954276928944	4.60694736152708	4.83068060385927	5.31385245199861	5.48090584098027	5.07007336342362
ELL2	3.64172614491195	3.92641635988165	6.44984215472285	5.54743383805375	4.27736911802342	4.70716807690325	5.92584679745444	4.86855120836305	3.95834251230937	4.48571035871336	6.20727979821533	5.20851254240528	4.16505710231682	4.00833384551913	5.64695005057586	5.13345617157135
CD69	5.37423804252562	4.90435901627993	5.30177540029891	5.15708642526055	5.52755171910457	4.96098005092733	4.51328601161045	4.97661801820962	5.6725721342184	5.20775850634441	4.94678390556055	4.90842273278219	5.6854881103926	4.80989149874858	4.48539455008716	4.52553152569656
CCNH	4.7822097533347	4.87049821289247	5.50973445113684	4.85444502986181	5.00208293842329	4.99292231557048	5.25002871580695	4.84550911000446	4.95116737857154	5.12847239560482	5.35773208055146	5.11446027175457	4.98555898066951	4.70318746536565	5.39214086779669	4.80857013159325
GPR183	3.76328487751743	4.46596809933818	3.65942948791756	3.46842129832303	4.42403798828702	5.55707827636085	4.01568223110971	5.93877975071487	5.01713598192425	6.06299571727412	3.94580427198626	6.56341666844369	4.81473107642055	4.86764638630054	4.23219658930109	5.58005434660408
KDM6B	4.98086455946706	4.97805389985738	4.78204872254069	5.41081619786349	4.82950998267183	4.77032807543966	4.63409000679571	5.04716905960129	4.71982104892019	4.92412876550317	4.80851634798065	4.79023914750374	4.96791666007794	5.464376821448	4.17543868761584	5.14797362639047
PBX4	5.39439742919465	4.89065966776852	4.93675395356226	3.77425493295546	5.47142304837904	4.35915112309361	4.55550423238806	4.27079194360289	5.57373780249702	4.71869998889837	5.02581891861796	4.02809404782501	5.4105865306753	5.11835114403407	4.18168344044461	4.2823837117104
GFPT2	1.71516452415413	4.61579743572211	-1.98049533912822	6.03675457027703	2.15048195566169	3.333987148095	-0.257442839218115	5.59321318388294	3.73086410769361	5.30368618434456	2.51137802457419	7.03253203264997	2.93791146196503	3.71989021747444	1.38304547518858	6.67738865715006
CSRNP1	3.92944583058686	4.22920843659495	6.0746557944355	5.21406996339918	3.66711722759317	3.79472770873276	4.84402214855242	4.28331708537117	3.81486994702189	3.92284697125088	5.50338407136395	4.13711677917459	3.95051762451309	4.11970229354624	4.24567139370664	4.62747064231404
TOB1	3.92944583058686	4.39364018109156	3.79234816340317	4.35139641554037	4.22544410985183	4.94089176777947	3.84195892687974	4.82851700505546	4.76659866307183	5.26472927944414	4.68302073432364	5.63178027765469	4.39037428664266	4.40430921560051	4.06660887418683	4.43520268415727
SC5D	4.64759693424442	4.17886027672822	4.86612188417976	4.09609630021846	4.39891700338158	3.78187886214839	4.82587406863324	4.04668904173126	4.88085644844349	4.63325271563571	5.13971784257652	4.75265772677267	4.7948556976748	3.51958852720547	5.02544929052043	4.04705858289045
CDKN1A	4.36334816085811	2.7526167812213	5.81342794096014	1.31447799127816	5.29611294623811	3.61804371531815	5.77268315784068	1.32985518351974	4.89262023153744	3.15868996977245	5.39627833013001	1.55526858402639	4.96791666007794	4.19053915944216	4.50046065944061	1.59376060778799
PLK3	4.60671074780896	4.66637484882521	4.03950221291833	4.49208870501125	4.75722166048729	4.3461172094737	3.69639455910148	4.26606683811378	4.80445380572359	4.64069352773842	3.52477018650716	4.01291476017986	4.77470267509654	5.00125536352154	3.50432990946718	4.0586304658674
RGCC	3.80725502113423	3.93129089356346	5.5770509693761	3.14875460647545	3.85432678572239	4.02843692373474	4.55182839376792	3.78786455594446	4.05153674193699	4.28950753278397	5.41949716499486	4.13478144100902	3.9860094609597	4.10231104759726	4.23520188544539	4.03343968496735
ZNF331	4.25285870053953	4.1224351294967	4.97770258686311	3.85247635277599	4.1521673328232	4.00467167473729	4.45149875152112	3.9751492185518	3.56727953590595	3.483973102183	4.98100176384492	3.21494030015882	3.48862293742186	3.28384139530801	3.4223222736771	3.24072774738991
FAM177A1	3.88454318697048	3.89432399231476	4.25470343881201	3.50762823208331	4.18339808249876	4.09574092037278	4.09359652018717	3.8290267224684	4.0990188949819	3.98963383265824	4.17682783239716	4.03060847417593	4.24962400568837	3.79108707493211	3.97789088193595	3.85691171542804
PERP	2.9440495004853	3.33770398836215	4.22316808140449	2.65007101321104	3.52341966300033	3.15622767639728	4.57615890920547	2.95860502474101	3.81734076527342	3.82173220059646	4.89802422523955	3.80245456339703	3.18315767772311	2.87246334002609	3.85041807060657	2.52846967450493
ATP1B1	4.64894005086818	2.40559259656331	3.46724545976712	0.239123612859251	4.41027560808692	2.08373443554676	2.62342005332453	1.57368938421843	4.49133932827811	2.95411928743344	2.56788821489836	1.40832822458302	4.81226157681068	2.8887853256687	2.4513051478911	1.33926704429115
NR4A2	1.91594194923498	1.96685051181486	4.41680789688892	2.0730682319551	2.678908264797	2.44055906009297	4.16751769638657	3.08560682882664	2.51159199602991	1.58569731324497	5.28900783203654	2.61501489118891	1.9666711230715	2.92880023597367	2.93436394002845	3.28409137286472
LSR	3.95138371570912	3.19502599583645	2.46603818138622	2.97181005407153	3.4223267668791	3.54387784886864	1.98843240617139	3.08560682882664	4.23460222539345	4.33791532282575	2.16266471752174	3.21051168946726	3.68497078290929	3.246331163187	1.61300209496456	2.40698754984536
SKIL	2.9086050075127	3.19096700369004	3.30144646559526	3.4339458900606	3.23346176681413	3.42219250048845	2.60461891721836	3.68305706800618	3.08758839237936	3.69880549460524	2.86146395524658	3.76065751479398	3.55215991896736	3.05348813474331	2.3384540461527	3.16423675194409
