	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
TLE1	1.54092454474856	3.50398047720813	-0.360840334426571	4.31080671696658	1.17215229491083	1.18283219836776	-0.520875021050343	1.8342109768753	2.47450168777844	3.16695878345612	1.24524658059201	3.18816239525484	2.57393107585625	3.35017522561208	0.632300008082453	2.79146826686014
NR1D1	2.91308348483142	2.89415441559011	2.6104248742708	1.72891899003105	2.43875487927219	2.59544967380573	1.76959164978557	2.50862670018273	2.36391804135491	2.56112898817908	2.03818815599407	1.63674687326281	2.51440824002106	2.8928371313816	1.18590620162229	1.88126296571185
DUSP1	1.71516452415413	2.45381732862854	3.83469810075284	2.18094922572958	1.60010100844381	2.01219188642455	1.14589123544176	2.82790972894872	1.57366955954629	2.47050588297914	1.98729943602	2.25964038804945	1.74636633834534	2.45682723742634	1.22271098678889	2.43092939763552
NEO1	2.08423974069274	2.07652219824544	2.78550808867441	1.14010647289725	2.56156070064632	2.17828407136136	3.16261283680194	1.72826275758621	2.67308816128601	1.90528101245596	3.10050156631258	1.15536629773189	1.27293971582448	1.73280368093934	1.46725160421364	-0.135198826158895
RORC	0.593655348213049	2.08529603087953	-0.546022381259203	0.786425209401216	0.346532701083152	2.37362571409184	0.500798876396012	0.686221597553943	1.4130587653685	2.22334993001867	0.197056802612581	2.82657941967589	2.54447661095234	4.32556242097587	0.820144753864634	2.49479162410281
P2RY14	2.08423974069274	1.46011869237617	1.06486968603396	1.37630550547258	2.11389842508334	1.10243606541955	1.91402802714767	1.84269858009315	2.53579948879987	1.44318833383853	2.79791529290742	2.0376297597866	2.38079535725351	1.47619701536876	2.19147416530159	1.63556904798379
TNFSF13B	1.90698886099718	1.39103212314942	1.1031712371199	3.40457337914887	0.346532701083152	0.242782482920351	0.708761468267396	0.741732926080109	1.77011855176523	1.56081179939349	0.871567979480929	2.07708590060017	1.80715830098942	1.21653413827161	1.76213538054628	2.46030856915836
DSE	1.59766838025475	0.947079324125674	1.33541689524799	1.84717266375594	1.11159035158827	1.64688833227288	1.9216435346196	1.88440336359563	1.15626749930887	1.01881335242188	1.87979815510804	2.09641655696372	1.73598055101545	1.42115189268364	2.12821625568592	1.81002132182575
B3GNT8	1.3948765120472	2.17021888076915	-1.45020722060635	2.10993220797856	1.99822900917718	1.99744757549025	-0.126025394055961	1.8342109768753	1.96989627884249	2.22334993001867	-1.02463446172614	1.94469849092482	1.83661989487881	2.30090350330456	-0.243657897845699	1.94083814520395
LTK	2.42880072314187	2.80135524614607	-0.432086884490131	3.10924482475982	1.00907084599481	2.19129918483211	-1.06628998711306	0.991158029080148	-0.269380711032616	0.86467563575098	-1.40486817889842	0.572864481710339	1.19924998588365	2.61234982079029	-0.624493361956524	0.932801304262017
SLC4A10	0.269716543500733	0.525171760959429	1.3246510182839	0.291411491621427	-0.340482025668409	-0.533096350366695	1.09291425049844	-1.14600120515525	0.612813018479039	1.63421644557803	1.87979815510804	1.46891179617678	1.9123637900733	3.58114601671828	1.57555221997753	1.91560655217876
SCRN1	0.858028672081326	0.0747276922566226	0.971334893227371	-0.156618888739655	-0.0641210403115611	-1.16822449478741	-0.440575651917203	-0.421915512761111	2.3017512080637	2.52298536407301	1.73923856573546	1.8106754204737	1.70436691329586	2.25756909537819	1.05596533963006	1.13580788763442
