	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
XCL1	5.2065079162582	3.91415747913903	7.35804190149918	4.44236941763517	4.73731697619531	2.63409169614499	6.27032327335996	4.15117811231853	4.43614113209833	2.45032324448431	6.20672379594284	2.89992374862843	5.60716364262514	4.83748215005617	6.43030512683184	5.331671585859
VPS37B	5.10349144005383	5.57982620508987	4.60540707342668	5.52098886091283	5.31570841222521	5.64780170930812	4.92960121616248	5.58375069208349	5.03422980385129	5.59779611506737	4.91446124063291	5.26939170043469	5.16272193732531	5.82557548471682	4.56995150962321	5.4995604309753
PLCG2	4.97659192957069	5.46938038343569	5.6505551588676	5.02916687039987	5.63042033394743	5.79734203534425	5.65654531581404	5.02216629284363	4.80569869560296	5.0070685506405	5.18558471240316	4.81961496017417	4.38373670143062	5.09831414680281	5.10727950436912	4.65822090949109
KLRC3	4.37475756406384	4.71382522373064	4.31577861037581	6.74516381129288	5.13809745343515	5.15946775951811	4.72502913247913	6.06881993357138	4.24013761981236	4.61976177333642	4.13769461345284	5.34103421188191	4.50337732649328	4.02688817348651	4.55319113901684	6.07670977327013
GZMM	5.09563274785206	5.43289601343924	3.9495175022132	4.94189580693584	5.36193933222839	5.6197953965172	4.31648434995937	5.4929801821764	5.0542691132033	5.38745240780583	4.42645234391372	4.97912014042274	4.71382104049356	5.51520091738574	3.30994063991564	4.8446664971935
FCGR3A	2.63805129503527	5.06822086698938	1.3246510182839	3.83936460403461	4.74331726976624	6.41878045536652	3.97234081588853	7.07862676271525	3.78992619684797	4.75617651700201	2.48227059146404	5.33596060872103	3.29704289662897	5.7291614412623	2.56554838296467	4.0909222222168
KLRG1	3.70249242832385	5.73354094829797	1.86012174171678	2.97181005407153	5.42489283844433	6.16166120311472	3.72060724827391	5.73160372899765	3.70974057542188	5.01281428954193	3.08606317001974	4.65825493440346	5.16562686671934	6.16409316553252	4.29546978699551	4.83011109876336
TRAT1	4.8291742819802	4.76659914997561	3.81752311357347	3.67195887147959	5.62447246463924	5.61436990438773	4.67746741922952	4.88096621742515	5.2015097686488	5.23062026038334	4.82309998120609	4.68882276825564	5.17334486998766	4.88402265116275	4.61333168793676	3.65573245781267
XCL2	3.15158542449158	2.81724224804457	6.66968868631287	3.83936460403461	4.43272800225369	3.14623660091604	6.43535462272771	3.53903458598293	3.25003673423649	1.70406638175342	5.79136458489668	2.74318656763983	4.42472925403931	4.03424360127404	5.60980346079898	4.24235440314343
IFRD1	4.74877642087459	4.52842278647874	5.00998075930543	4.85444502986181	4.87485452327381	4.74737904726242	4.82282706906437	5.09502321342414	4.68777152608094	4.86563897598686	4.96924873859811	4.94753471717892	4.86444600828081	4.33750332128845	4.60986256326599	4.66075409009787
IKZF2	4.95395063633901	4.90559798518426	4.22895329244389	5.25989511278064	3.31629862740118	3.09521622913969	3.29457194456759	4.90040739717255	3.42548134847806	3.69022565001289	3.77029264607886	4.38322531017228	5.7475516035192	4.45588620037179	5.74033792371534	6.0941512668623
CRTAM	4.12163770386169	2.95286193164819	4.92432838003896	3.44264228451783	5.05771570261453	4.17322448224705	5.85900175004169	4.27863289096708	4.51131532097817	3.84768301217487	6.07339975218301	3.87140445744413	4.56040761216858	4.14540228422858	5.11790201116844	3.58813909839923
SKAP2	2.47193569476055	2.40559259656331	3.24261075858439	2.27484285859886	4.78754122377732	4.64466874851283	4.97696960710197	4.51868373192118	4.96125702897901	5.27528481641427	5.01188296756136	5.01130244475836	4.95342169738672	4.66460613382969	5.17692262835795	4.80628383830023
IFNGR1	4.94850707237524	4.69818119849282	4.78106462410126	3.47973242390296	4.99790635952404	4.4073542737491	3.55420918450771	4.53579654693793	5.10166288288896	5.02651141211546	4.2390547251237	4.49487337634281	5.23549046192116	4.54096581773902	3.87181760078205	4.07201471946052
PIK3AP1	3.34960259987861	4.58364885928895	3.10153025800145	4.17475733464438	4.39891700338158	4.61116341357638	3.43688175108752	4.86751178561015	4.71982104892019	4.98268339986284	4.00839657774912	5.31651653284742	4.1118304416518	5.77488435469326	3.76149706511074	4.75504633269062
CMC1	3.22546473544867	3.06799538194543	3.54118401398616	2.99957878582739	5.05530602487494	5.57580918829686	4.31214516274465	5.66077095859549	3.68018128197153	4.36152343793296	4.10941779907407	4.14177614514345	3.62994258413412	3.27144603289087	3.90616446670339	3.83689060776698
DTHD1	1.5057750968637	3.38821204928492	2.30557748244557	2.54630573842766	3.91228675633013	4.64466874851283	5.06556381235019	4.98909668535605	2.9091400564946	3.93500220685816	5.13738577025905	4.74042192622786	2.15774848870182	4.60039837051078	4.18479570954136	3.61972999018103
ZNF331	4.25285870053953	4.1224351294967	4.97770258686311	3.85247635277599	4.1521673328232	4.00467167473729	4.45149875152112	3.9751492185518	3.56727953590595	3.483973102183	4.98100176384492	3.21494030015882	3.48862293742186	3.28384139530801	3.4223222736771	3.24072774738991
FAM177A1	3.88454318697048	3.89432399231476	4.25470343881201	3.50762823208331	4.18339808249876	4.09574092037278	4.09359652018717	3.8290267224684	4.0990188949819	3.98963383265824	4.17682783239716	4.03060847417593	4.24962400568837	3.79108707493211	3.97789088193595	3.85691171542804
YES1	3.83111596624653	2.98603619666594	5.10976802296526	3.89534103336642	3.48095848156126	2.82989276324825	4.28287885212563	3.07123284293415	3.78992619684797	3.51020765796188	4.43976205267741	3.63078763241278	4.09770428555333	3.18487037559328	3.90804885972535	3.45728455995168
CD300A	4.2279115183935	4.57433041653963	2.7335504586722	3.47125740454532	3.3533861388917	2.69475789997572	0.874882053486298	2.86588010854367	4.36361154255489	4.19158705473976	1.90194880069746	3.75458641574614	5.20569341061035	4.88808783608032	1.84316049323146	3.4426389357552
FCRL6	3.58672194807528	4.45077160118159	-1.98049533912822	1.15429393989826	4.83232751521208	4.40036579154827	-0.743665328089203	4.44673610946492	4.10104830546732	4.30270100451265	-0.866499835556298	4.75265772677267	3.84332791409944	3.78237725832098	-0.76155199033707	3.16066164088473
RAB9A	3.26103244320443	3.12015733863945	4.04279038233302	3.37761690269718	3.59595192897267	3.81589138161584	3.79297612784922	3.85862249253921	3.32140228472831	3.41274783840971	4.3639937238203	3.66355766431252	3.49171280946383	3.2526509875801	3.9724983092189	3.58280603589648
CHPT1	2.93966626956714	2.92869011968824	4.13348505972735	3.6166753585627	2.63224613394056	2.46219744224188	3.48136104366805	3.06761685755273	3.16334958738153	3.37041110729951	4.17455502897207	3.45474569697099	3.45101889145712	2.66542045333744	3.94155370772794	3.37328535224257
PLAC8	4.52275484768624	2.39856984753882	4.31441886883641	4.16952820771023	1.72664069107228	2.36216190248292	1.94425178916352	1.89260157766337	2.81831254899237	2.3738064573872	2.86710467498028	1.997064121781	4.27674615329467	2.30698922881593	4.22011240703124	2.56137945009273
NR4A2	1.91594194923498	1.96685051181486	4.41680789688892	2.0730682319551	2.678908264797	2.44055906009297	4.16751769638657	3.08560682882664	2.51159199602991	1.58569731324497	5.28900783203654	2.61501489118891	1.9666711230715	2.92880023597367	2.93436394002845	3.28409137286472
LYN	1.56389058658128	2.77989671763584	2.41112059290173	5.00000459363414	2.42388806741378	2.62931766769196	2.83983465964288	3.08560682882664	1.74956608138629	1.86518949725875	1.98729943602	3.19266003759296	2.14210182659834	3.18817126674144	3.05151802297234	4.65186842968232
FGR	0.701144526306895	2.81724224804457	-0.228106192089605	-0.304002741778809	4.12943834416276	5.55770657400183	2.30025648856284	3.85233145287523	0.542871689996182	3.04664642790933	0.397453146139126	1.62348271828643	2.42672172267574	3.79108707493211	0.47847617309375	1.41324312654521
GCSAM	2.02754179985062	2.01356428891231	4.19536700397165	2.0805167687558	2.21523344971907	3.25250790067417	3.51950005834567	2.72148021472507	1.27606975828856	2.4021025139735	4.2584993772727	2.4062600437034	2.50220319914516	1.56012117006664	3.85628585639053	2.66595366374039
FCRL3	1.72538630522925	2.60179561014691	1.1031712371199	0.239123612859251	1.18396547786651	1.12973561308395	0.794211456576632	3.01601772855381	-0.00211435106258579	-0.0765629898023318	0.937391091224889	1.86803874442165	3.54325273664489	4.8258735137936	2.96365065737588	4.35613434173225
TRIO	2.65953316336204	1.90872104964956	2.8950827251762	3.66206361514715	1.20730555622914	0.595892886203744	2.55651535726864	0.912711948885023	1.6532749422869	2.17497324400112	3.35049584413645	1.72633062261565	2.37411345189135	1.70542074308857	3.95072416320431	3.62233160365157
MAFF	1.71516452415413	1.69606981793787	4.05424031357605	2.13875985378055	1.98478514045239	1.87373223551889	2.69181952706489	1.78220922307839	2.44284762166883	2.01011221211683	4.28191457472314	2.25964038804945	1.62779083132003	1.60032076504384	1.57555221997753	1.27458383085825
TNFSF9	0.548312285732698	1.53887932871606	3.4987145238567	1.37630550547258	2.05722264463909	2.2169823779195	3.12021998738244	2.6651686011827	1.87820391973886	1.90528101245596	3.30550570648788	2.48903748242729	1.52295787606586	2.04827526939036	2.10868507201363	2.09863349184048
DUSP1	1.71516452415413	2.45381732862854	3.83469810075284	2.18094922572958	1.60010100844381	2.01219188642455	1.14589123544176	2.82790972894872	1.57366955954629	2.47050588297914	1.98729943602	2.25964038804945	1.74636633834534	2.45682723742634	1.22271098678889	2.43092939763552
TUBB4A	2.06826641649058	2.37013192280659	2.52835552999298	2.18094922572958	1.72664069107228	2.36216190248292	2.70069925800154	2.11910222977276	2.03078080661439	2.33029376380457	2.74375477076351	2.88332606072124	0.98793156625398	1.03779268943037	2.05527106567451	1.51754731004859
PTGDR	2.77720663349643	1.89880094952131	-1.45020722060635	-2.03681452243234	3.73894605796682	2.77475610247867	0.373311040011094	2.43756440421512	2.35714143315738	2.30803517169285	-0.723998914095117	1.56917187899991	3.01724613758703	1.69617636878141	0.351288075053878	1.01429550601653
PDLIM1	0.453113006775088	1.05820750921776	-0.196746721546784	-2.48714530379596	2.45347005158912	4.16004453235148	0.726261158435719	1.37736451612395	0.542871689996182	1.64609548826742	-0.657701182782874	0.51657595366925	1.08932039467531	2.09825919254802	0.235999385584416	-0.100465826435237
KIR3DL2	-0.148678378855958	0.624824235833103	-0.166054426794573	-0.304002741778809	3.51642901836409	1.41136147100523	1.65547973702564	0.608719135733645	0.804337488884747	-0.531860061002969	1.66346571974473	0.77833158887878	1.66110805411211	1.20354410966503	1.8032166820208	1.88126296571185
CD160	1.20340178133816	1.11071817375441	2.50470479655529	-0.985442488386216	1.59125695643898	1.36616652594079	1.44965012261193	1.56345580827653	0.365143385816742	-0.198727680045536	2.09697596554482	1.26192963240113	0.654628430859339	-0.173663659321476	1.41520147016858	0.615221003455146
S1PR5	-0.0758728723265522	1.40511664236616	-0.954398064024975	-2.48714530379596	2.32599758498429	3.333987148095	1.06567792604521	2.12607255165236	-0.545953522383653	1.25433046743934	-0.4193340541436	0.396948454936075	0.69807911372095	1.27978570578791	-1.20723275652212	-0.58536108320718
IRF8	0.324536892682744	-1.38008957987549	4.05911974492717	1.0966872395097	-0.274332019047015	-1.5461341591633	0.500798876396012	-1.81828551986523	-0.59768010457	-1.83125754858704	0.937391091224889	-1.51823400334477	-0.272032787709135	-1.29515661151875	2.0138713645907	-1.6827724316084
PDGFD	0.839326088898903	1.97631505682498	-2.09146774182028	-1.18531537826948	2.10149481921283	2.43509837134259	0.208769209778377	1.63361173480611	-0.496017536910801	0.981795151294369	-1.30001066921565	-0.313912044255326	1.66110805411211	2.1052604567992	-0.624493361956524	0.965953408210932
TYROBP	-0.797773509845415	0.418121774534408	-1.78128155161366	0.184869155840581	-0.180468221489431	-0.00188162272151915	-1.33002129356194	0.484051568662856	-1.74191258194296	-0.428579948775041	-1.92264499003852	-0.724410664204451	1.0563095349606	3.22077132875249	-1.27402964524918	1.22066454543557
NCR1	-0.186506952173887	0.302487294938086	-1.00782367804486	0.749520346165927	-0.409811489141335	0.796598246383418	-0.950544820607658	0.299066245407286	-0.82540351989927	-0.895203534606387	-1.02463446172614	-0.036212854791905	0.916150808401994	1.59037539007375	0.25980595151665	1.33926704429115
LGR6	-0.797773509845415	0.740427228718455	-1.69112261655413	-2.1718855373074	1.19568271632607	1.74724459219835	-1.12784200327676	1.9721190097699	-1.02339936381194	0.268992384213539	-1.11071561658168	0.19656389196689	-1.02555250654254	-0.909218073194542	-1.75666717485406	-1.7893815004238
KIR3DL1	-2.00928594173043	-0.699558674854063	-1.69112261655413	-1.04903897112055	0.237394744054032	-0.533096350366695	0.158091725879683	0.568348534483481	-0.545953522383653	-1.11817627380847	0.653899672597843	0.365424744700899	1.19924998588365	-0.0134219313053486	0.820144753864634	0.735450487535836
VIPR2	1.43279782279936	0.550737591173592	0.0584756521392744	-1.11556869556567	-1.07459538987134	-1.04101479954237	-1.33002129356194	0.975806344393006	-1.99580855535845	-0.895203534606387	-1.51794845651222	-1.11107449540625	0.0960133896506016	0.654424183207797	-0.714404125953991	-1.90450164230973
KIR2DL3	-1.05333402152594	0.784193657378552	-0.260162489719325	-0.512312070300894	0.346532701083152	-1.10321801111763	0.0510618296660484	0.0868239762580907	-1.33838013096153	-1.70517172729765	-1.02463446172614	-1.02500636454447	-0.653762250779343	-0.279113010219198	-0.146583580505813	-0.244715829833136
