	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
IFI16	8.19753193227018	8.40704547920557	8.23412193661884	8.82510388969105	8.32162026748209	8.48129057722736	8.76214438418561	8.48059789167567	8.40281164708358	8.40878396386065	8.77525051198056	8.82568976982385	8.24903448052676	8.30998118577498	8.88352736085095	8.78397619540693
CCR5	8.06659484285783	9.22859634986964	4.6197898124671	6.49572634635503	9.07583955649544	9.54807728238702	6.45582367911021	9.07764780741353	8.84951928085209	9.37176343247758	6.89981602365703	8.93080526562339	8.61250684767606	9.18169459461297	6.75320960720268	7.7944702885651
CXCR6	8.08370436014105	9.0535570041527	5.03578835362409	7.64445121536248	8.50878638762171	9.09759986129006	6.53677450927481	9.22532722564796	8.93206361636607	9.27209980205054	6.59066675441112	9.31593634238575	8.4404891607932	9.06006579398968	6.79759497439217	8.68292014099688
HLA-DRB1	7.48631326237243	8.30698584470331	7.37477277843084	5.10963946879505	8.81377198396708	8.80616804305715	8.71997902875222	7.30702246737042	8.24715237342306	8.07912568882933	8.43514487917273	7.4462935728493	7.73534523026643	8.57734030355654	7.78891568796677	6.67801400736824
APOBEC3C	7.49399402615799	8.02604715821557	8.21046770721428	7.61814241100532	7.87526604108098	8.14930348164179	8.2683809570801	7.91892039440965	7.71556279492048	7.95211221526761	8.25554957950451	7.9966085092557	7.73501932310393	8.24351419256418	8.20691890645317	8.12507971358059
CST7	6.83952808608389	8.27917583594439	7.45270227222892	8.08284872152373	7.86796160252309	8.66351091851567	7.86112874897173	8.90230176565581	7.25849239832724	8.05259503130758	8.14003052561	8.29394859162842	7.03901489880034	8.44467940584917	7.12878904473595	8.08626788193936
LAG3	6.99362827735666	7.74036243591573	8.99118987456159	8.33116311440431	7.2088473070461	7.40213743835242	8.38856736220249	8.06253990402564	7.41146356107284	7.37415625661661	8.66076717401272	8.04886194743521	6.732803013568	7.92627758626286	7.7653311898471	7.93569104001088
CBLB	7.88117584760668	8.04458262716141	7.07876479405891	8.28183689126093	7.82852422114651	7.83215337214937	7.21814234652487	8.14409675679527	8.00340087228407	8.30138217480381	7.54844708740156	8.47988566279511	8.06369783537334	7.91573792443541	7.42749934003656	8.19151604777886
HLA-DRA	7.03145099863307	7.80087354881565	7.17199298860772	5.13042157703842	8.42447388806018	8.5846312987665	8.62120328137015	7.24293985134603	7.91142479016522	8.084455622048	8.23756259425713	7.6599063063363	7.69402532791398	8.38408326237673	8.19587409652062	7.24081643161378
TIGIT	6.21349633497669	6.68857012403547	7.78333340464526	8.00168257425667	7.4474453889665	8.04057300072891	8.27545622661016	8.06299399306488	7.23211444067307	7.30395606451347	8.176832061742	8.00925290477586	7.12659559359066	8.00255229023198	8.10299671462939	8.29715556383652
APOBEC3G	7.00284909700661	7.77314288372945	7.74901892608691	7.34960159091638	7.77106849008436	8.12099420702787	7.88189448349252	7.81667189785032	7.39852707220744	7.74919827069721	7.96714059061492	7.6955982142827	7.48433120879744	8.28928515222004	7.82214907364474	7.86385659072143
SLA	7.42295659784229	7.69987385754236	7.02304201512663	7.50160104664903	7.72000368289409	7.54459864916229	7.93259651823293	7.65544636363592	7.89324156785462	7.7048092575489	7.78657413767666	7.73293951897954	7.63865126817141	8.13726671543263	7.97928837500073	7.83876811386486
CTSC	7.46987833677162	7.22436999280986	6.82050803074661	6.33958481162931	8.5012080026782	8.08112540775571	7.37562480006324	7.75688303117022	8.20661312496246	7.9652101929575	7.2439804100763	7.40740113250534	8.30960067105806	7.95356818617918	7.27704824706455	7.00748502573589
