	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
RAB27A	6.75349160468956	6.58682037533356	6.78314994865481	6.56141235629829	6.94033234895247	6.86319783200964	7.1168792811628	7.176087828278	7.13294898994012	6.99700207462265	7.46698180824747	7.52330120375711	7.10304868198941	6.82833827624515	7.23581819887726	7.12405190266932
SIRPG	6.3953420690295	7.16844096830672	6.6900160817019	8.48729543761357	5.89806756415905	6.6440504248266	6.94840326059374	7.41874257638758	5.33424262986222	5.74934426287046	6.5949221628319	6.73279808773998	6.22559024657255	7.09288968799831	7.45289295893981	7.77267917725553
DUSP4	5.45323859039246	5.29787646362989	8.7962064874468	6.31018654470848	6.06586804372847	5.39003309439812	8.02143783406794	5.37870877577864	6.10146331233822	5.4189506957503	9.00957610398961	6.21058348104183	5.22995019098066	5.71321084855018	7.45353823618234	6.16009277706989
AHI1	5.89989990350194	6.25723865145281	7.00776973899658	7.70864854476632	5.76725525645753	5.77644234125628	7.34054635959582	6.57024563251649	6.57906436239974	6.68568412465804	7.55763310393806	7.83068221315886	5.5281085692469	5.54253829465442	7.27120374677969	7.23742635965379
ATP8B4	5.83529874211911	5.99274108074054	7.15176886206752	7.83595351846563	6.3275300753522	6.10002158846231	7.12864811890792	6.75638858255178	6.53958042407213	6.37904687633738	7.01861625671024	7.14355713748655	6.57095167046992	6.2800034980261	6.9655674787764	7.36056813287586
PHLDA1	6.06293683455399	5.4016249845142	7.64967652232654	5.57142168508094	6.57665038669078	5.54635513785495	7.93683042249009	6.07873392439991	6.49049529039068	5.47247022250241	8.30651733951455	6.02128208439577	6.71043219679492	6.24358235552942	7.47101186225557	6.6518314423952
VDR	5.05365727565156	5.37503783332795	8.83974518652751	6.74340520924663	4.76608994880993	5.31917436900577	7.9334207511007	5.82933015747645	4.93191445483182	5.10284183504683	8.20243621701785	5.83244889131012	4.48643887039212	5.19500692034292	7.31304953284228	6.04069501133727
FUT8	6.36215324374949	6.8033569986865	6.90084655734586	7.1514465512503	6.40243522997963	6.55560168994725	6.71388080625014	6.98420647547537	6.67448349011541	6.86346292620063	6.7057090604233	7.03190467398781	6.51851686284604	6.65905977938727	6.92914658878054	7.10441378731025
IGFLR1	6.08096049432053	6.45594107605014	6.68213033794337	6.50059305257965	6.35880744626857	6.47041150592176	7.01954749419599	6.85092781518786	6.14833742425287	6.41420468697808	6.87728301394192	6.65181722942905	6.19653301120396	7.05971034509232	6.3007486376251	7.15222937637012
PTMS	5.91783824687131	6.25432404836529	7.26203145662777	7.0856493874282	6.11026667879921	6.04865121674666	6.88797430624495	6.7847458959514	6.00667673865472	6.0168516411715	6.81845140717442	6.80213432522419	5.82001940011106	6.70010181187878	6.70443647377997	6.85158015060347
CSF1	6.18229814084613	6.30402875243115	7.13569091489161	7.00794487553887	7.0601454777435	6.17236710742337	7.2262366316729	7.11192388106021	6.21263001216277	5.56610338670327	6.51004008136773	5.7232187732141	6.17122117788068	6.30454387693573	5.6367586933406	5.98770593609385
TBC1D4	6.48078783111518	6.28463760200967	7.03938940683441	6.12314180556883	5.98419493513026	6.23144626541977	6.83098198174534	6.97265229256035	5.61834461212261	6.43103837311471	6.45398399819467	6.47848218010737	6.420587444527	5.85702440941877	6.78969550402091	6.36115987580111
